Cacheblock,op_pair_count,temperature
1dce500,4,Warm (3-10 pairs)
1dce540,4,Warm (3-10 pairs)
1dce580,6,Warm (3-10 pairs)
1dce5c0,4,Warm (3-10 pairs)
1dce600,8,Warm (3-10 pairs)
1dce640,4,Warm (3-10 pairs)
1dce680,5,Warm (3-10 pairs)
1dce6c0,7,Warm (3-10 pairs)
1dce700,6,Warm (3-10 pairs)
1dce740,8,Warm (3-10 pairs)
1dce780,4,Warm (3-10 pairs)
1dce7c0,7,Warm (3-10 pairs)
1dce800,8,Warm (3-10 pairs)
1dce840,8,Warm (3-10 pairs)
1dce880,3,Warm (3-10 pairs)
1dce8c0,6,Warm (3-10 pairs)
1dd0b00,2,Cold (1-2 pairs)
1dd1000,11,Hot (11+ pairs)
1dd1600,2,Cold (1-2 pairs)
1dd1640,2,Cold (1-2 pairs)
1dd1680,2,Cold (1-2 pairs)
1dd16c0,2,Cold (1-2 pairs)
1dd1700,2,Cold (1-2 pairs)
1dd1740,1,Cold (1-2 pairs)
1dd1940,17,Hot (11+ pairs)
1dd1980,18,Hot (11+ pairs)
1dd1a00,1,Cold (1-2 pairs)
1dd1a80,8,Warm (3-10 pairs)
1dd1ac0,4,Warm (3-10 pairs)
1dd1c40,7,Warm (3-10 pairs)
1dd23c0,1,Cold (1-2 pairs)
1dd2500,1,Cold (1-2 pairs)
1dd26c0,1,Cold (1-2 pairs)
1dd2800,5,Warm (3-10 pairs)
1dd2840,2,Cold (1-2 pairs)
1dd2880,4,Warm (3-10 pairs)
1dd28c0,3,Warm (3-10 pairs)
1dd2980,5,Warm (3-10 pairs)
1dd29c0,257,Super Hot (top 1%)
1dd2a00,14,Hot (11+ pairs)
1dd2a40,34,Hot (11+ pairs)
1dd2a80,30,Hot (11+ pairs)
1dd2b00,1,Cold (1-2 pairs)
1dd2c00,10,Warm (3-10 pairs)
1dd2c40,3,Warm (3-10 pairs)
1dd2c80,1,Cold (1-2 pairs)
1dd2cc0,2,Cold (1-2 pairs)
1dd2d40,3,Warm (3-10 pairs)
1dd2dc0,3,Warm (3-10 pairs)
1dd2e00,1,Cold (1-2 pairs)
1dd2e80,1,Cold (1-2 pairs)
1dd2f00,1,Cold (1-2 pairs)
1dd2f40,10,Warm (3-10 pairs)
1dd2f80,8,Warm (3-10 pairs)
1dd2fc0,8,Warm (3-10 pairs)
1dd3000,4,Warm (3-10 pairs)
1dd3040,11,Hot (11+ pairs)
1dd3080,8,Warm (3-10 pairs)
1dd30c0,1,Cold (1-2 pairs)
1dd3100,7,Warm (3-10 pairs)
1dd3140,1,Cold (1-2 pairs)
1dd3180,3,Warm (3-10 pairs)
1dd31c0,5,Warm (3-10 pairs)
1dd3200,7,Warm (3-10 pairs)
1dd3240,4,Warm (3-10 pairs)
1dd3280,11,Hot (11+ pairs)
1dd32c0,8,Warm (3-10 pairs)
1dd3300,7,Warm (3-10 pairs)
1dd3340,4,Warm (3-10 pairs)
1dd3380,131,Super Hot (top 1%)
1dd33c0,210,Super Hot (top 1%)
1dd3400,109,Hot (11+ pairs)
1dd3440,5,Warm (3-10 pairs)
1dd34c0,6,Warm (3-10 pairs)
1dd3500,92,Hot (11+ pairs)
1dd3540,12,Hot (11+ pairs)
1dd3580,10,Warm (3-10 pairs)
1dd35c0,11,Hot (11+ pairs)
1dd3600,8,Warm (3-10 pairs)
1dd3640,13,Hot (11+ pairs)
1dd3680,11,Hot (11+ pairs)
1dd36c0,22,Hot (11+ pairs)
1dd3700,16,Hot (11+ pairs)
1dd3740,7,Warm (3-10 pairs)
1dd3780,10,Warm (3-10 pairs)
1dd37c0,37,Hot (11+ pairs)
1dd3800,9,Warm (3-10 pairs)
1dd3840,7,Warm (3-10 pairs)
1dd3880,9,Warm (3-10 pairs)
1dd3900,4,Warm (3-10 pairs)
1dd3940,8,Warm (3-10 pairs)
1dd3a40,6,Warm (3-10 pairs)
1dd3a80,3,Warm (3-10 pairs)
1dd3b00,3,Warm (3-10 pairs)
1dd3b40,1,Cold (1-2 pairs)
1dd3b80,13,Hot (11+ pairs)
1dd6000,7,Warm (3-10 pairs)
1dd6080,4,Warm (3-10 pairs)
1dd60c0,1,Cold (1-2 pairs)
1dd62c0,2,Cold (1-2 pairs)
1dd6800,1,Cold (1-2 pairs)
1dd7680,1,Cold (1-2 pairs)
1de9400,1,Cold (1-2 pairs)
1de9440,1,Cold (1-2 pairs)
1de9480,5,Warm (3-10 pairs)
1de94c0,1,Cold (1-2 pairs)
1de9500,4,Warm (3-10 pairs)
1de9540,3,Warm (3-10 pairs)
1de9740,1,Cold (1-2 pairs)
1de9980,1,Cold (1-2 pairs)
1de99c0,3,Warm (3-10 pairs)
1de9a80,3,Warm (3-10 pairs)
1de9ac0,4,Warm (3-10 pairs)
1de9cc0,2,Cold (1-2 pairs)
1de9d00,4,Warm (3-10 pairs)
1de9dc0,8,Warm (3-10 pairs)
1de9e00,21,Hot (11+ pairs)
1de9e40,7,Warm (3-10 pairs)
1de9e80,2,Cold (1-2 pairs)
1de9f00,1,Cold (1-2 pairs)
1dea180,1,Cold (1-2 pairs)
1dea600,1,Cold (1-2 pairs)
1deb200,3,Warm (3-10 pairs)
1deb240,1,Cold (1-2 pairs)
1deb400,4,Warm (3-10 pairs)
1deb440,3,Warm (3-10 pairs)
1deb4c0,8,Warm (3-10 pairs)
1deb500,1,Cold (1-2 pairs)
1deb940,1,Cold (1-2 pairs)
1decfc0,11,Hot (11+ pairs)
1ded000,2,Cold (1-2 pairs)
1ded840,4,Warm (3-10 pairs)
1ded900,6,Warm (3-10 pairs)
1ded940,5,Warm (3-10 pairs)
1dee940,1,Cold (1-2 pairs)
1dee980,5,Warm (3-10 pairs)
1def100,2,Cold (1-2 pairs)
1df71c0,12,Hot (11+ pairs)
1df7680,1,Cold (1-2 pairs)
1dffd40,1,Cold (1-2 pairs)
1e000c0,12,Hot (11+ pairs)
1e008c0,1,Cold (1-2 pairs)
1e00c00,1,Cold (1-2 pairs)
1e011c0,2,Cold (1-2 pairs)
1e01200,1,Cold (1-2 pairs)
1e01280,38,Hot (11+ pairs)
1e012c0,1,Cold (1-2 pairs)
1e01380,5,Warm (3-10 pairs)
1e013c0,1,Cold (1-2 pairs)
1e01400,4,Warm (3-10 pairs)
1e01440,2,Cold (1-2 pairs)
1e01480,6,Warm (3-10 pairs)
1e014c0,10,Warm (3-10 pairs)
1e01500,4,Warm (3-10 pairs)
1e01600,5,Warm (3-10 pairs)
1e01640,3,Warm (3-10 pairs)
1e01680,1,Cold (1-2 pairs)
1e08a40,1,Cold (1-2 pairs)
1e096c0,2,Cold (1-2 pairs)
1e09980,1,Cold (1-2 pairs)
1e099c0,2,Cold (1-2 pairs)
1e0ad00,1,Cold (1-2 pairs)
1e0ad40,2,Cold (1-2 pairs)
1e0bc40,5,Warm (3-10 pairs)
1e0bc80,8,Warm (3-10 pairs)
1e0bcc0,253,Super Hot (top 1%)
1e0bd00,5,Warm (3-10 pairs)
1e0bd40,15,Hot (11+ pairs)
1e0bd80,11,Hot (11+ pairs)
1e0bdc0,25,Hot (11+ pairs)
1e0be00,16,Hot (11+ pairs)
1e0be40,16,Hot (11+ pairs)
1e0be80,11,Hot (11+ pairs)
1e0bec0,33,Hot (11+ pairs)
1e0bf00,9,Warm (3-10 pairs)
1e0bf40,4,Warm (3-10 pairs)
1e0bf80,5,Warm (3-10 pairs)
1e0bfc0,4,Warm (3-10 pairs)
1e0c000,5,Warm (3-10 pairs)
1e0c040,10,Warm (3-10 pairs)
1e0c080,13,Hot (11+ pairs)
1e0c0c0,6,Warm (3-10 pairs)
1e0c100,10,Warm (3-10 pairs)
1e0c140,8,Warm (3-10 pairs)
1e0c180,4,Warm (3-10 pairs)
1e0c1c0,3,Warm (3-10 pairs)
1e0c200,6,Warm (3-10 pairs)
1e0c240,5,Warm (3-10 pairs)
1e0c280,7,Warm (3-10 pairs)
1e0c2c0,7,Warm (3-10 pairs)
1e0c300,7,Warm (3-10 pairs)
1e0c340,9,Warm (3-10 pairs)
1e0c380,6,Warm (3-10 pairs)
1e0c3c0,3,Warm (3-10 pairs)
1e0c400,5,Warm (3-10 pairs)
1e0c440,5,Warm (3-10 pairs)
1e0c480,5,Warm (3-10 pairs)
1e0c4c0,8,Warm (3-10 pairs)
1e0c500,3,Warm (3-10 pairs)
1e0c540,7,Warm (3-10 pairs)
1e0c580,4,Warm (3-10 pairs)
1e0c5c0,4,Warm (3-10 pairs)
1e0c600,4,Warm (3-10 pairs)
1e0c640,5,Warm (3-10 pairs)
1e0c680,4,Warm (3-10 pairs)
1e0c6c0,3,Warm (3-10 pairs)
1e0c700,6,Warm (3-10 pairs)
1e0c740,2,Cold (1-2 pairs)
1e0c780,1,Cold (1-2 pairs)
1e0c7c0,3,Warm (3-10 pairs)
1e0c800,1,Cold (1-2 pairs)
1e0c8c0,4,Warm (3-10 pairs)
1e0c900,1,Cold (1-2 pairs)
1e0ca40,1,Cold (1-2 pairs)
1e0cb00,1,Cold (1-2 pairs)
1e0cbc0,3,Warm (3-10 pairs)
1e0cc00,1,Cold (1-2 pairs)
1e0cc40,1,Cold (1-2 pairs)
1e0cc80,1,Cold (1-2 pairs)
1e0cd00,1,Cold (1-2 pairs)
1e0cdc0,1,Cold (1-2 pairs)
1e0ce40,1,Cold (1-2 pairs)
1e0ce80,2,Cold (1-2 pairs)
1e0cf40,1,Cold (1-2 pairs)
1e0d000,1,Cold (1-2 pairs)
1e0d0c0,2,Cold (1-2 pairs)
1e0d180,1,Cold (1-2 pairs)
1e0d240,2,Cold (1-2 pairs)
1e0d300,3,Warm (3-10 pairs)
1e0d340,2,Cold (1-2 pairs)
1e0d3c0,4,Warm (3-10 pairs)
1e0d400,1,Cold (1-2 pairs)
1e0d440,2,Cold (1-2 pairs)
1e0d480,1,Cold (1-2 pairs)
1e0d500,1,Cold (1-2 pairs)
1e0d5c0,1,Cold (1-2 pairs)
1e0d600,1,Cold (1-2 pairs)
1e0d680,1,Cold (1-2 pairs)
1e0d6c0,2,Cold (1-2 pairs)
1e0d740,3,Warm (3-10 pairs)
1e0d780,2,Cold (1-2 pairs)
1e0d800,2,Cold (1-2 pairs)
1e0d8c0,2,Cold (1-2 pairs)
1e0d980,1,Cold (1-2 pairs)
1e0da00,1,Cold (1-2 pairs)
1e0da40,2,Cold (1-2 pairs)
1e0dac0,2,Cold (1-2 pairs)
1e0db00,1,Cold (1-2 pairs)
1e0db80,1,Cold (1-2 pairs)
1e0dc00,1,Cold (1-2 pairs)
1e0dc40,1,Cold (1-2 pairs)
1e0dd00,1,Cold (1-2 pairs)
1e0dd40,1,Cold (1-2 pairs)
1e0ddc0,1,Cold (1-2 pairs)
1e0de80,2,Cold (1-2 pairs)
1e0dec0,2,Cold (1-2 pairs)
1e0df40,4,Warm (3-10 pairs)
1e0df80,1,Cold (1-2 pairs)
1e0dfc0,5,Warm (3-10 pairs)
1e0e000,3,Warm (3-10 pairs)
1e0e080,2,Cold (1-2 pairs)
1e0e0c0,1,Cold (1-2 pairs)
1e0e140,1,Cold (1-2 pairs)
1e0e200,1,Cold (1-2 pairs)
1e0e2c0,1,Cold (1-2 pairs)
1e0e300,1,Cold (1-2 pairs)
1e0e380,1,Cold (1-2 pairs)
1e0e440,1,Cold (1-2 pairs)
1e0e500,1,Cold (1-2 pairs)
1e0e700,1,Cold (1-2 pairs)
1e0e7c0,1,Cold (1-2 pairs)
1e0e9c0,1,Cold (1-2 pairs)
1e0ea80,1,Cold (1-2 pairs)
1e0eb40,1,Cold (1-2 pairs)
1e0ec40,1,Cold (1-2 pairs)
1e0ed00,1,Cold (1-2 pairs)
1e0ee00,1,Cold (1-2 pairs)
1e0eec0,1,Cold (1-2 pairs)
1e0ef80,1,Cold (1-2 pairs)
1e0f040,1,Cold (1-2 pairs)
1e0f100,1,Cold (1-2 pairs)
1e0f1c0,1,Cold (1-2 pairs)
1e0f240,2,Cold (1-2 pairs)
1e0f300,1,Cold (1-2 pairs)
1e0f3c0,1,Cold (1-2 pairs)
1e0f440,1,Cold (1-2 pairs)
1e0f500,1,Cold (1-2 pairs)
1e0f5c0,1,Cold (1-2 pairs)
1e0f600,1,Cold (1-2 pairs)
1e0f680,3,Warm (3-10 pairs)
1e0f740,1,Cold (1-2 pairs)
1e0f800,1,Cold (1-2 pairs)
1e0f880,3,Warm (3-10 pairs)
1e0f8c0,2,Cold (1-2 pairs)
1e0f980,1,Cold (1-2 pairs)
1e0fa00,1,Cold (1-2 pairs)
1e0fac0,2,Cold (1-2 pairs)
1e0fb80,1,Cold (1-2 pairs)
1e0fbc0,1,Cold (1-2 pairs)
1e0fc40,1,Cold (1-2 pairs)
1e0fd00,1,Cold (1-2 pairs)
1e0fd80,1,Cold (1-2 pairs)
1e0fdc0,1,Cold (1-2 pairs)
1e0fe40,1,Cold (1-2 pairs)
1e0fe80,1,Cold (1-2 pairs)
1e0ff00,1,Cold (1-2 pairs)
1e0ff80,1,Cold (1-2 pairs)
1e10040,1,Cold (1-2 pairs)
1e10100,1,Cold (1-2 pairs)
1e101c0,1,Cold (1-2 pairs)
1e10280,1,Cold (1-2 pairs)
1e10300,1,Cold (1-2 pairs)
1e10340,1,Cold (1-2 pairs)
1e10400,1,Cold (1-2 pairs)
1e104c0,1,Cold (1-2 pairs)
1e10580,1,Cold (1-2 pairs)
1e10640,1,Cold (1-2 pairs)
1e10700,1,Cold (1-2 pairs)
1e107c0,1,Cold (1-2 pairs)
1e10880,1,Cold (1-2 pairs)
1e10940,1,Cold (1-2 pairs)
1e10a00,1,Cold (1-2 pairs)
1e10a80,1,Cold (1-2 pairs)
1e10b40,1,Cold (1-2 pairs)
1e10c00,1,Cold (1-2 pairs)
1e10cc0,1,Cold (1-2 pairs)
1e10d80,2,Cold (1-2 pairs)
1e10dc0,1,Cold (1-2 pairs)
1e10e40,1,Cold (1-2 pairs)
1e10f00,1,Cold (1-2 pairs)
1e10fc0,1,Cold (1-2 pairs)
1e11000,1,Cold (1-2 pairs)
1e11080,2,Cold (1-2 pairs)
1e110c0,1,Cold (1-2 pairs)
1e11140,1,Cold (1-2 pairs)
1e11180,1,Cold (1-2 pairs)
1e11200,1,Cold (1-2 pairs)
1e11280,1,Cold (1-2 pairs)
1e11340,1,Cold (1-2 pairs)
1e11400,1,Cold (1-2 pairs)
1e114c0,1,Cold (1-2 pairs)
1e11540,1,Cold (1-2 pairs)
1e11600,1,Cold (1-2 pairs)
1e116c0,1,Cold (1-2 pairs)
1e11780,1,Cold (1-2 pairs)
1e11800,1,Cold (1-2 pairs)
1e11840,1,Cold (1-2 pairs)
1e11a80,1,Cold (1-2 pairs)
1e11b40,2,Cold (1-2 pairs)
1e11b80,1,Cold (1-2 pairs)
1e11bc0,1,Cold (1-2 pairs)
1e11c00,1,Cold (1-2 pairs)
1e11cc0,1,Cold (1-2 pairs)
1e11e00,1,Cold (1-2 pairs)
1e11ec0,1,Cold (1-2 pairs)
1e11f80,1,Cold (1-2 pairs)
1e12000,1,Cold (1-2 pairs)
1e12040,1,Cold (1-2 pairs)
1e120c0,1,Cold (1-2 pairs)
1e12180,1,Cold (1-2 pairs)
1e12240,1,Cold (1-2 pairs)
1e12300,1,Cold (1-2 pairs)
1e123c0,1,Cold (1-2 pairs)
1e12480,1,Cold (1-2 pairs)
1e12540,1,Cold (1-2 pairs)
1e12600,1,Cold (1-2 pairs)
1e126c0,1,Cold (1-2 pairs)
1e12780,1,Cold (1-2 pairs)
1e12840,1,Cold (1-2 pairs)
1e12900,1,Cold (1-2 pairs)
1e129c0,1,Cold (1-2 pairs)
1e12a80,1,Cold (1-2 pairs)
1e12b40,1,Cold (1-2 pairs)
1e12cc0,1,Cold (1-2 pairs)
1e12d80,1,Cold (1-2 pairs)
1e12e40,1,Cold (1-2 pairs)
1e12f00,2,Cold (1-2 pairs)
1e12f40,1,Cold (1-2 pairs)
1e12fc0,1,Cold (1-2 pairs)
1e13080,1,Cold (1-2 pairs)
1e13140,1,Cold (1-2 pairs)
1e13200,1,Cold (1-2 pairs)
1e132c0,1,Cold (1-2 pairs)
1e13380,1,Cold (1-2 pairs)
1e13440,1,Cold (1-2 pairs)
1e13500,1,Cold (1-2 pairs)
1e13580,1,Cold (1-2 pairs)
1e13640,1,Cold (1-2 pairs)
1e13700,1,Cold (1-2 pairs)
1e137c0,1,Cold (1-2 pairs)
1e13880,1,Cold (1-2 pairs)
1e13940,1,Cold (1-2 pairs)
1e13a00,1,Cold (1-2 pairs)
1e13ac0,1,Cold (1-2 pairs)
1e13b80,1,Cold (1-2 pairs)
1e13c40,1,Cold (1-2 pairs)
1e13d00,1,Cold (1-2 pairs)
1e13dc0,1,Cold (1-2 pairs)
1e13e80,1,Cold (1-2 pairs)
1e14000,1,Cold (1-2 pairs)
1e140c0,1,Cold (1-2 pairs)
1e14180,1,Cold (1-2 pairs)
1e14240,1,Cold (1-2 pairs)
1e14300,1,Cold (1-2 pairs)
1e143c0,1,Cold (1-2 pairs)
1e14480,1,Cold (1-2 pairs)
1e14540,1,Cold (1-2 pairs)
1e14600,1,Cold (1-2 pairs)
1e146c0,1,Cold (1-2 pairs)
1e14780,1,Cold (1-2 pairs)
1e14840,1,Cold (1-2 pairs)
1e149c0,1,Cold (1-2 pairs)
1e14a80,1,Cold (1-2 pairs)
1e14b40,1,Cold (1-2 pairs)
1e14c00,1,Cold (1-2 pairs)
1e14cc0,1,Cold (1-2 pairs)
1e14d80,1,Cold (1-2 pairs)
1e14e40,1,Cold (1-2 pairs)
1e14f00,1,Cold (1-2 pairs)
1e20000,9,Warm (3-10 pairs)
1e20040,6,Warm (3-10 pairs)
1e20f00,3,Warm (3-10 pairs)
1e21740,2,Cold (1-2 pairs)
1e22080,3,Warm (3-10 pairs)
1e22100,3,Warm (3-10 pairs)
1e22140,1,Cold (1-2 pairs)
1e22200,1,Cold (1-2 pairs)
1e22240,2,Cold (1-2 pairs)
1e22280,2,Cold (1-2 pairs)
1e22300,1,Cold (1-2 pairs)
1e22540,1,Cold (1-2 pairs)
1e22580,1,Cold (1-2 pairs)
1e225c0,1,Cold (1-2 pairs)
1e230c0,1,Cold (1-2 pairs)
1e23100,1,Cold (1-2 pairs)
1e23140,1,Cold (1-2 pairs)
1e23180,1,Cold (1-2 pairs)
1e23300,1,Cold (1-2 pairs)
1e233c0,1,Cold (1-2 pairs)
1e27d80,1,Cold (1-2 pairs)
1e28e00,1,Cold (1-2 pairs)
1e28e80,1,Cold (1-2 pairs)
1e290c0,1,Cold (1-2 pairs)
1e2b180,2,Cold (1-2 pairs)
1e2b1c0,1,Cold (1-2 pairs)
1e2b340,1,Cold (1-2 pairs)
1e2df80,11,Hot (11+ pairs)
1e2dfc0,6,Warm (3-10 pairs)
1e2e380,1,Cold (1-2 pairs)
1e2e3c0,7,Warm (3-10 pairs)
1e2e8c0,1,Cold (1-2 pairs)
1e2e900,1,Cold (1-2 pairs)
1e30f00,5,Warm (3-10 pairs)
1e30f40,1,Cold (1-2 pairs)
1e33b00,1,Cold (1-2 pairs)
1e341c0,1,Cold (1-2 pairs)
1e342c0,1,Cold (1-2 pairs)
1e34480,1,Cold (1-2 pairs)
1e34500,1,Cold (1-2 pairs)
1e34540,3,Warm (3-10 pairs)
1e37340,1,Cold (1-2 pairs)
1e47080,3,Warm (3-10 pairs)
1e470c0,4,Warm (3-10 pairs)
1e47100,1,Cold (1-2 pairs)
1e47440,1,Cold (1-2 pairs)
1e47500,1,Cold (1-2 pairs)
1e49800,3,Warm (3-10 pairs)
1e498c0,5,Warm (3-10 pairs)
1e49900,3,Warm (3-10 pairs)
1e49940,3,Warm (3-10 pairs)
1e49b00,1,Cold (1-2 pairs)
1e49b40,2,Cold (1-2 pairs)
1e49b80,1,Cold (1-2 pairs)
1e49bc0,1,Cold (1-2 pairs)
1e4a5c0,1,Cold (1-2 pairs)
1e4b880,1,Cold (1-2 pairs)
1e4bc40,3,Warm (3-10 pairs)
1e4bc80,2,Cold (1-2 pairs)
1e4bcc0,2,Cold (1-2 pairs)
1e4db80,2,Cold (1-2 pairs)
1e51d00,4,Warm (3-10 pairs)
1e51fc0,6,Warm (3-10 pairs)
1e52000,1,Cold (1-2 pairs)
1e72180,4,Warm (3-10 pairs)
1e721c0,1,Cold (1-2 pairs)
1e72200,2,Cold (1-2 pairs)
1e72600,7,Warm (3-10 pairs)
1e72c00,8,Warm (3-10 pairs)
1e73500,1,Cold (1-2 pairs)
1e73640,1,Cold (1-2 pairs)
1e73780,1,Cold (1-2 pairs)
1e73980,1,Cold (1-2 pairs)
1e73a40,1,Cold (1-2 pairs)
1e73cc0,3,Warm (3-10 pairs)
1e73d80,2,Cold (1-2 pairs)
1e75fc0,1,Cold (1-2 pairs)
1e76580,1,Cold (1-2 pairs)
400040,2,Cold (1-2 pairs)
400080,2,Cold (1-2 pairs)
4000c0,3,Warm (3-10 pairs)
400180,1,Cold (1-2 pairs)
4001c0,3,Warm (3-10 pairs)
400240,4,Warm (3-10 pairs)
400300,4,Warm (3-10 pairs)
400340,7,Warm (3-10 pairs)
400380,3,Warm (3-10 pairs)
4003c0,1,Cold (1-2 pairs)
415dc0,1,Cold (1-2 pairs)
427e00,1,Cold (1-2 pairs)
428740,1,Cold (1-2 pairs)
432fc0,1,Cold (1-2 pairs)
476380,1,Cold (1-2 pairs)
47b880,1,Cold (1-2 pairs)
483cc0,1,Cold (1-2 pairs)
498f00,7,Warm (3-10 pairs)
49a440,3,Warm (3-10 pairs)
49a700,4,Warm (3-10 pairs)
49a840,4,Warm (3-10 pairs)
49a880,3,Warm (3-10 pairs)
49a8c0,4,Warm (3-10 pairs)
49a940,2,Cold (1-2 pairs)
49aac0,1,Cold (1-2 pairs)
49ae80,3,Warm (3-10 pairs)
49aec0,2,Cold (1-2 pairs)
568e80,5,Warm (3-10 pairs)
572700,17,Hot (11+ pairs)
573480,1,Cold (1-2 pairs)
574540,1,Cold (1-2 pairs)
5747c0,1,Cold (1-2 pairs)
575640,1,Cold (1-2 pairs)
7f32e6df2dc0,1,Cold (1-2 pairs)
7f32e6df9340,1,Cold (1-2 pairs)
7f32e6e100c0,1,Cold (1-2 pairs)
7f32e6e1a8c0,1,Cold (1-2 pairs)
7f32e6e1d380,1,Cold (1-2 pairs)
7f32e6e23080,3,Warm (3-10 pairs)
7f32e6e230c0,4,Warm (3-10 pairs)
7f32e6e23100,1,Cold (1-2 pairs)
7f32e6e23c80,1,Cold (1-2 pairs)
7f32e6e24c80,1,Cold (1-2 pairs)
7f32e6e24e40,1,Cold (1-2 pairs)
7f32e6e24f00,1,Cold (1-2 pairs)
7f32e6e24f40,1,Cold (1-2 pairs)
7f32e6e2a2c0,3,Warm (3-10 pairs)
7f32e6e2a300,3,Warm (3-10 pairs)
7f32e6f49540,5,Warm (3-10 pairs)
7f32e6f49580,1,Cold (1-2 pairs)
7f32e6f495c0,2,Cold (1-2 pairs)
7f32e6f497c0,1,Cold (1-2 pairs)
7f32e6f4a280,1,Cold (1-2 pairs)
7f32e6f76040,1,Cold (1-2 pairs)
7f32e7242480,1,Cold (1-2 pairs)
7f32e7242a00,1,Cold (1-2 pairs)
7f32e7242b40,1,Cold (1-2 pairs)
7f32e7242d00,5,Warm (3-10 pairs)
7f32e7242d80,2,Cold (1-2 pairs)
7f32e7242dc0,2,Cold (1-2 pairs)
7f32e724f380,1,Cold (1-2 pairs)
7f32e724fdc0,3,Warm (3-10 pairs)
7f32e7250540,1,Cold (1-2 pairs)
7f32e7251180,1,Cold (1-2 pairs)
7f32e7251640,2,Cold (1-2 pairs)
7f32e7253440,3,Warm (3-10 pairs)
7f32e725d180,2,Cold (1-2 pairs)
7f32e726aec0,3,Warm (3-10 pairs)
7f32e72b8300,1,Cold (1-2 pairs)
7f32e72c4100,1,Cold (1-2 pairs)
7f32e72d6940,2,Cold (1-2 pairs)
7f32e72edc00,1,Cold (1-2 pairs)
7f32e7344bc0,1,Cold (1-2 pairs)
7f32e73de040,3,Warm (3-10 pairs)
7f32e73fdbc0,1,Cold (1-2 pairs)
7f32e740c7c0,2,Cold (1-2 pairs)
7f32e7413b80,1,Cold (1-2 pairs)
7f32e7416f40,1,Cold (1-2 pairs)
7f32e742f000,4,Warm (3-10 pairs)
7f32e7434680,1,Cold (1-2 pairs)
7f32e743d9c0,1,Cold (1-2 pairs)
7f32e7444080,1,Cold (1-2 pairs)
7f32e7444180,1,Cold (1-2 pairs)
7f32e7444ec0,1,Cold (1-2 pairs)
7f32e74473c0,1,Cold (1-2 pairs)
7f32e746b340,2,Cold (1-2 pairs)
7f32e746efc0,1,Cold (1-2 pairs)
7f32e7482b40,1,Cold (1-2 pairs)
7f32e74f3680,3,Warm (3-10 pairs)
7f32e762ee40,29,Hot (11+ pairs)
7f32e762ee80,31,Hot (11+ pairs)
7f32e762eec0,11,Hot (11+ pairs)
7f32e762ef00,4,Warm (3-10 pairs)
7f32e7679040,1,Cold (1-2 pairs)
7f32e76841c0,6,Warm (3-10 pairs)
7f32e7684200,3,Warm (3-10 pairs)
7f32e7684240,12,Hot (11+ pairs)
7f32e76843c0,1,Cold (1-2 pairs)
7f32e76844c0,3,Warm (3-10 pairs)
7f32e7684500,1,Cold (1-2 pairs)
7f32e7684b40,1,Cold (1-2 pairs)
7f32e7686c00,2,Cold (1-2 pairs)
7f32e7686c40,3,Warm (3-10 pairs)
7f32e7686d00,3,Warm (3-10 pairs)
7f32e7686e40,1,Cold (1-2 pairs)
7f32e7686f40,21,Hot (11+ pairs)
7f32e7686f80,13,Hot (11+ pairs)
7f32e7687080,1,Cold (1-2 pairs)
7f32e7687500,1,Cold (1-2 pairs)
7f32e76877c0,1,Cold (1-2 pairs)
7f32e7687800,1,Cold (1-2 pairs)
7f32e7687a80,6,Warm (3-10 pairs)
7f32e7687ac0,2,Cold (1-2 pairs)
7f32e7687b40,1,Cold (1-2 pairs)
7f32e7687c00,2,Cold (1-2 pairs)
7f32e7687c40,1,Cold (1-2 pairs)
7f32e7687dc0,2,Cold (1-2 pairs)
7f32e7687e00,1,Cold (1-2 pairs)
7f32e7687e40,2,Cold (1-2 pairs)
7f32e76884c0,2,Cold (1-2 pairs)
7f32e7688500,6,Warm (3-10 pairs)
7f32e76995c0,3,Warm (3-10 pairs)
7f32e7699600,11,Hot (11+ pairs)
7f32e7699640,1,Cold (1-2 pairs)
7f32e7699700,2,Cold (1-2 pairs)
7f32e7699740,3,Warm (3-10 pairs)
7f32e76c12c0,1,Cold (1-2 pairs)
7f32e76e9680,8,Warm (3-10 pairs)
7f32e76e96c0,6,Warm (3-10 pairs)
7f32e76e9780,1,Cold (1-2 pairs)
7f32e76e97c0,1,Cold (1-2 pairs)
7f32e76e9800,1,Cold (1-2 pairs)
7f32e76e9880,3,Warm (3-10 pairs)
7f32e76e9ac0,1,Cold (1-2 pairs)
7f32e76e9b80,1,Cold (1-2 pairs)
7f32e76e9c40,1,Cold (1-2 pairs)
7f32e76e9d40,1,Cold (1-2 pairs)
7f32e76e9e00,1,Cold (1-2 pairs)
7f32e76ea080,1,Cold (1-2 pairs)
7f32e76eba40,1,Cold (1-2 pairs)
7f32e772bc40,2,Cold (1-2 pairs)
7f32e772c740,1,Cold (1-2 pairs)
7f32e773a900,2,Cold (1-2 pairs)
7f32e773a940,1,Cold (1-2 pairs)
7f32e773aac0,1,Cold (1-2 pairs)
7f32e773ab00,2,Cold (1-2 pairs)
7f32e773ab40,1,Cold (1-2 pairs)
7f32e773ae00,2,Cold (1-2 pairs)
7f32e773b140,1,Cold (1-2 pairs)
7f32e7756e40,2,Cold (1-2 pairs)
7f32e7756e80,5,Warm (3-10 pairs)
7f32e775bac0,15,Hot (11+ pairs)
7f32e775bb00,1,Cold (1-2 pairs)
7f32e775bb40,1,Cold (1-2 pairs)
