Cacheblock,op_pair_count,temperature
7f71f42a2380,5,Warm (3-10 pairs)
7f71f42a23c0,15,Hot (11+ pairs)
7f71f42a2500,5,Warm (3-10 pairs)
7f71f42a2540,2,Cold (1-2 pairs)
7f71f42a2800,2,Cold (1-2 pairs)
7f71f42a2c00,1,Cold (1-2 pairs)
7f71f42a3100,1,Cold (1-2 pairs)
7f71f42a3240,1,Cold (1-2 pairs)
7f71f42a47c0,2,Cold (1-2 pairs)
7f71f42a4840,2,Cold (1-2 pairs)
7f71f42a4980,27,Hot (11+ pairs)
7f71f42a49c0,7,Warm (3-10 pairs)
7f71f42a4a00,11,Hot (11+ pairs)
7f71f42a4a40,10,Warm (3-10 pairs)
7f71f42a4ac0,1,Cold (1-2 pairs)
7f71f42a4b40,1,Cold (1-2 pairs)
7f71f42a4d00,3,Warm (3-10 pairs)
7f71f42a5140,1,Cold (1-2 pairs)
7f71f42a5280,4,Warm (3-10 pairs)
7f71f42a5800,3,Warm (3-10 pairs)
7f71f42a5840,7,Warm (3-10 pairs)
7f71f42a59c0,1,Cold (1-2 pairs)
7f71f42a5b40,3,Warm (3-10 pairs)
7f71f42a5c40,2,Cold (1-2 pairs)
7f71f42a5c80,1,Cold (1-2 pairs)
7f71f42a5cc0,10,Warm (3-10 pairs)
7f71f42a5d00,10,Warm (3-10 pairs)
7f71f42a5d40,6,Warm (3-10 pairs)
7f71f42a5d80,2,Cold (1-2 pairs)
7f71f42a5e00,1,Cold (1-2 pairs)
7f71f42a5ec0,1,Cold (1-2 pairs)
7f71f42a6040,1,Cold (1-2 pairs)
7f71f42a6140,1,Cold (1-2 pairs)
7f71f42a6240,1,Cold (1-2 pairs)
7f71f42a6280,1,Cold (1-2 pairs)
7f71f42a6540,2,Cold (1-2 pairs)
7f71f42a6580,1,Cold (1-2 pairs)
7f71f42a6600,1,Cold (1-2 pairs)
7f71f42a68c0,1,Cold (1-2 pairs)
7f71f42a9dc0,1,Cold (1-2 pairs)
7f71f42aa700,1,Cold (1-2 pairs)
7f71f42aadc0,1,Cold (1-2 pairs)
7f71f42ab000,1,Cold (1-2 pairs)
7f71f42ab180,1,Cold (1-2 pairs)
7f71f42ab200,3,Warm (3-10 pairs)
7f71f42ab240,1,Cold (1-2 pairs)
7f71f42ab440,1,Cold (1-2 pairs)
7f71f42ab480,1,Cold (1-2 pairs)
7f71f42ab580,3,Warm (3-10 pairs)
7f71f42ad300,4,Warm (3-10 pairs)
7f71f42ad3c0,1,Cold (1-2 pairs)
7f71f42ad880,4,Warm (3-10 pairs)
7f71f42ad980,1,Cold (1-2 pairs)
7f71f42ad9c0,1,Cold (1-2 pairs)
7f71f42ada00,1,Cold (1-2 pairs)
7f71f42ada80,1,Cold (1-2 pairs)
7f71f42afa40,2,Cold (1-2 pairs)
7f71f42afa80,6,Warm (3-10 pairs)
7f71f42afac0,134,Hot (11+ pairs)
7f71f42afb00,6,Warm (3-10 pairs)
7f71f42afb40,112,Hot (11+ pairs)
7f71f42afb80,7,Warm (3-10 pairs)
7f71f42afbc0,18,Hot (11+ pairs)
7f71f42afc00,1,Cold (1-2 pairs)
7f71f42afc40,4,Warm (3-10 pairs)
7f71f42afc80,6,Warm (3-10 pairs)
7f71f42afcc0,37,Hot (11+ pairs)
7f71f42afd00,28,Hot (11+ pairs)
7f71f42afd40,17,Hot (11+ pairs)
7f71f42afd80,12,Hot (11+ pairs)
7f71f42afdc0,32,Hot (11+ pairs)
7f71f42afe00,7,Warm (3-10 pairs)
7f71f42afe40,7,Warm (3-10 pairs)
7f71f42afe80,1,Cold (1-2 pairs)
7f71f42afec0,1,Cold (1-2 pairs)
7f71f42aff00,1,Cold (1-2 pairs)
7f71f42aff40,29,Hot (11+ pairs)
7f71f42aff80,1,Cold (1-2 pairs)
7f71f42affc0,3,Warm (3-10 pairs)
7f71f42b0000,18,Hot (11+ pairs)
7f71f42b0040,12,Hot (11+ pairs)
7f71f42b00c0,1,Cold (1-2 pairs)
7f71f42b0100,21,Hot (11+ pairs)
7f71f42b0140,11,Hot (11+ pairs)
7f71f42b0180,37,Hot (11+ pairs)
7f71f42b01c0,9,Warm (3-10 pairs)
7f71f42b0200,2,Cold (1-2 pairs)
7f71f42b0240,20,Hot (11+ pairs)
7f71f42b0280,18,Hot (11+ pairs)
7f71f42b02c0,7,Warm (3-10 pairs)
7f71f42b0300,3,Warm (3-10 pairs)
7f71f42b0340,16,Hot (11+ pairs)
7f71f42b0440,1,Cold (1-2 pairs)
7f71f42b04c0,10,Warm (3-10 pairs)
7f71f42b0540,26,Hot (11+ pairs)
7f71f42b0580,10,Warm (3-10 pairs)
7f71f42b05c0,7,Warm (3-10 pairs)
7f71f42b0a00,2,Cold (1-2 pairs)
7f71f42b0c00,1,Cold (1-2 pairs)
7f71f42b0d80,7,Warm (3-10 pairs)
7f71f42b0dc0,17,Hot (11+ pairs)
7f71f42b0e00,2,Cold (1-2 pairs)
7f71f42b0e40,1,Cold (1-2 pairs)
7f71f42b0e80,2,Cold (1-2 pairs)
7f71f42b0ec0,1,Cold (1-2 pairs)
7f71f42b0f00,1,Cold (1-2 pairs)
7f71f42b0f40,4,Warm (3-10 pairs)
7f71f42b0f80,7,Warm (3-10 pairs)
7f71f42b0fc0,1,Cold (1-2 pairs)
7f71f42b1000,2,Cold (1-2 pairs)
7f71f42b1040,8,Warm (3-10 pairs)
7f71f42b1100,10,Warm (3-10 pairs)
7f71f42b1180,4,Warm (3-10 pairs)
7f71f42b11c0,13,Hot (11+ pairs)
7f71f42b1200,1,Cold (1-2 pairs)
7f71f42b1240,1,Cold (1-2 pairs)
7f71f42b1280,2,Cold (1-2 pairs)
7f71f42b12c0,8,Warm (3-10 pairs)
7f71f42b1300,2,Cold (1-2 pairs)
7f71f42b1340,3,Warm (3-10 pairs)
7f71f42b1380,3,Warm (3-10 pairs)
7f71f42b1400,1,Cold (1-2 pairs)
7f71f42b1440,4,Warm (3-10 pairs)
7f71f42b14c0,1,Cold (1-2 pairs)
7f71f42b1500,2,Cold (1-2 pairs)
7f71f42b1880,5,Warm (3-10 pairs)
7f71f42b18c0,2,Cold (1-2 pairs)
7f71f42b1b80,1,Cold (1-2 pairs)
7f71f42b3c80,1,Cold (1-2 pairs)
7f71f42b4a00,1,Cold (1-2 pairs)
7f71f42b4bc0,1,Cold (1-2 pairs)
7f71f42b4cc0,1,Cold (1-2 pairs)
7f71f42b4ec0,1,Cold (1-2 pairs)
7f71f42b5580,1,Cold (1-2 pairs)
7f71f42b6680,3,Warm (3-10 pairs)
7f71f42b6800,1,Cold (1-2 pairs)
7f71f42b6a00,5,Warm (3-10 pairs)
7f71f42b6a80,1,Cold (1-2 pairs)
7f71f42b6b40,1,Cold (1-2 pairs)
7f71f42b6c00,1,Cold (1-2 pairs)
7f71f42b6dc0,2,Cold (1-2 pairs)
7f71f42b6e00,5,Warm (3-10 pairs)
7f71f42b6ec0,2,Cold (1-2 pairs)
7f71f42bb240,1,Cold (1-2 pairs)
7f71f42be200,3,Warm (3-10 pairs)
7f71f42be240,1,Cold (1-2 pairs)
7f71f42be580,1,Cold (1-2 pairs)
7f71f42be700,1,Cold (1-2 pairs)
7f71f42be880,1,Cold (1-2 pairs)
7f71f42be8c0,1,Cold (1-2 pairs)
7f71f42bec40,1,Cold (1-2 pairs)
7f71f42bedc0,1,Cold (1-2 pairs)
7f71f42bf080,1,Cold (1-2 pairs)
7f71f42c0740,1,Cold (1-2 pairs)
7f71f42c2280,1,Cold (1-2 pairs)
7f71f42c4a00,4,Warm (3-10 pairs)
7f71f42c4a80,1,Cold (1-2 pairs)
7f71f42c4ac0,8,Warm (3-10 pairs)
7f71f42c4b40,1,Cold (1-2 pairs)
7f71f42c5540,1,Cold (1-2 pairs)
7f71f42c6f40,1,Cold (1-2 pairs)
7f71f42cd280,11,Hot (11+ pairs)
7f71f42cd2c0,3,Warm (3-10 pairs)
7f71f42cd380,2,Cold (1-2 pairs)
7f71f42cd3c0,9,Warm (3-10 pairs)
7f71f42cd400,2,Cold (1-2 pairs)
7f71f42cd440,1,Cold (1-2 pairs)
7f71f42cd480,6,Warm (3-10 pairs)
7f71f42cd4c0,3,Warm (3-10 pairs)
7f71f42cd500,1,Cold (1-2 pairs)
7f71f42cd540,2,Cold (1-2 pairs)
7f71f42cdb80,2,Cold (1-2 pairs)
7f71f42cdbc0,10,Warm (3-10 pairs)
7f71f42cdc00,9,Warm (3-10 pairs)
7f71f42cdc40,5,Warm (3-10 pairs)
7f71f42cdc80,2,Cold (1-2 pairs)
7f71f42cdd40,2,Cold (1-2 pairs)
7f71f42cdd80,1,Cold (1-2 pairs)
7f71f42cddc0,1,Cold (1-2 pairs)
7f71f42ce340,1,Cold (1-2 pairs)
7f71f42ce480,1,Cold (1-2 pairs)
7f71f42ce740,1,Cold (1-2 pairs)
7f71f42ce780,2,Cold (1-2 pairs)
7f71f42ce7c0,2,Cold (1-2 pairs)
7f71f42ce800,3,Warm (3-10 pairs)
7f71f42ce840,2,Cold (1-2 pairs)
7f71f42ce880,1,Cold (1-2 pairs)
7f71f42ce8c0,1,Cold (1-2 pairs)
7f71f42ce900,5,Warm (3-10 pairs)
7f71f42ce940,6,Warm (3-10 pairs)
7f71f42cea40,4,Warm (3-10 pairs)
7f71f42cea80,1,Cold (1-2 pairs)
7f71f42cf180,1,Cold (1-2 pairs)
7f71f42cf840,10,Warm (3-10 pairs)
7f71f42cf880,14,Hot (11+ pairs)
7f71f42cf8c0,2,Cold (1-2 pairs)
7f71f42cf940,8,Warm (3-10 pairs)
7f71f42cfa00,2,Cold (1-2 pairs)
7f71f42cfa40,5,Warm (3-10 pairs)
7f71f42cfb40,3,Warm (3-10 pairs)
7f71f42cfb80,14,Hot (11+ pairs)
7f71f42cfd00,8,Warm (3-10 pairs)
7f71f42cfd40,2,Cold (1-2 pairs)
7f71f42cfdc0,1,Cold (1-2 pairs)
7f71f42cfe80,2,Cold (1-2 pairs)
7f71f42cfec0,5,Warm (3-10 pairs)
7f71f42d0040,5,Warm (3-10 pairs)
7f71f42d0240,13,Hot (11+ pairs)
7f71f42d0280,10,Warm (3-10 pairs)
7f71f42d02c0,3,Warm (3-10 pairs)
7f71f42d0300,8,Warm (3-10 pairs)
7f71f42d0600,1,Cold (1-2 pairs)
7f71f42d06c0,2,Cold (1-2 pairs)
7f71f42d0700,1,Cold (1-2 pairs)
7f71f42d0800,1,Cold (1-2 pairs)
7f71f42d08c0,1,Cold (1-2 pairs)
7f71f42d0940,1,Cold (1-2 pairs)
7f71f42d0980,3,Warm (3-10 pairs)
7f71f42d0a00,1,Cold (1-2 pairs)
7f71f42d1ac0,1,Cold (1-2 pairs)
7f71f42d1b00,10,Warm (3-10 pairs)
7f71f42d1b40,4,Warm (3-10 pairs)
7f71f42d1d00,19,Hot (11+ pairs)
7f71f42d1d40,1,Cold (1-2 pairs)
7f71f42d2000,1,Cold (1-2 pairs)
7f71f42d2040,53,Hot (11+ pairs)
7f71f42d2080,14,Hot (11+ pairs)
7f71f42d20c0,24,Hot (11+ pairs)
7f71f42d2440,1,Cold (1-2 pairs)
7f71f42d2480,1,Cold (1-2 pairs)
7f71f42d24c0,2,Cold (1-2 pairs)
7f71f42d2500,2,Cold (1-2 pairs)
7f71f42d2540,3,Warm (3-10 pairs)
7f71f42d2580,9,Warm (3-10 pairs)
7f71f42d25c0,4,Warm (3-10 pairs)
7f71f42d2600,1,Cold (1-2 pairs)
7f71f42d2680,1,Cold (1-2 pairs)
7f71f42d26c0,1,Cold (1-2 pairs)
7f71f42d2800,1,Cold (1-2 pairs)
7f71f42d2840,1,Cold (1-2 pairs)
7f71f42d2880,3,Warm (3-10 pairs)
7f71f42d28c0,2,Cold (1-2 pairs)
7f71f42d2900,14,Hot (11+ pairs)
7f71f42d2940,1,Cold (1-2 pairs)
7f71f42d2980,6,Warm (3-10 pairs)
7f71f42d29c0,2,Cold (1-2 pairs)
7f71f42d2a00,3,Warm (3-10 pairs)
7f71f42d2a40,3,Warm (3-10 pairs)
7f71f42d2a80,1,Cold (1-2 pairs)
7f71f42d2ac0,2,Cold (1-2 pairs)
7f71f42d2b00,4,Warm (3-10 pairs)
7f71f42d2bc0,2,Cold (1-2 pairs)
7f71f42d2c00,15,Hot (11+ pairs)
7f71f42d2c40,30,Hot (11+ pairs)
7f71f42d2c80,5,Warm (3-10 pairs)
7f71f42d2d00,5,Warm (3-10 pairs)
7f71f42d2d40,2,Cold (1-2 pairs)
7f71f42d2d80,8,Warm (3-10 pairs)
7f71f42d2dc0,2,Cold (1-2 pairs)
7f71f42d2e00,5,Warm (3-10 pairs)
7f71f42d2e80,8,Warm (3-10 pairs)
7f71f42d2ec0,4,Warm (3-10 pairs)
7f71f42d2f40,3,Warm (3-10 pairs)
7f71f42d2f80,14,Hot (11+ pairs)
7f71f42d2fc0,2,Cold (1-2 pairs)
7f71f42d3000,2,Cold (1-2 pairs)
7f71f42d3080,1,Cold (1-2 pairs)
7f71f42d3100,1,Cold (1-2 pairs)
7f71f42d3180,1,Cold (1-2 pairs)
7f71f42d31c0,4,Warm (3-10 pairs)
7f71f42d3200,2,Cold (1-2 pairs)
7f71f42d3240,16,Hot (11+ pairs)
7f71f42d3280,1,Cold (1-2 pairs)
7f71f42d3300,1,Cold (1-2 pairs)
7f71f42d3340,2,Cold (1-2 pairs)
7f71f42d3380,14,Hot (11+ pairs)
7f71f42d33c0,11,Hot (11+ pairs)
7f71f42d3400,2,Cold (1-2 pairs)
7f71f42d3480,1,Cold (1-2 pairs)
7f71f42d3500,2,Cold (1-2 pairs)
7f71f42d3540,4,Warm (3-10 pairs)
7f71f42d3580,2,Cold (1-2 pairs)
7f71f42d3680,4,Warm (3-10 pairs)
7f71f42d36c0,2,Cold (1-2 pairs)
7f71f42d3780,1,Cold (1-2 pairs)
7f71f42d3880,1,Cold (1-2 pairs)
7f71f42d3940,2,Cold (1-2 pairs)
7f71f42d3980,1,Cold (1-2 pairs)
7f71f42d3a40,3,Warm (3-10 pairs)
7f71f42d3a80,4,Warm (3-10 pairs)
7f71f42d3ac0,2,Cold (1-2 pairs)
7f71f42d3b40,1,Cold (1-2 pairs)
7f71f42d3c00,1,Cold (1-2 pairs)
7f71f42d3dc0,1,Cold (1-2 pairs)
7f71f42d3e00,1,Cold (1-2 pairs)
7f71f42d3e40,1,Cold (1-2 pairs)
7f71f42d3ec0,1,Cold (1-2 pairs)
7f71f42d3f00,1,Cold (1-2 pairs)
7f71f42d3f40,2,Cold (1-2 pairs)
7f71f42d4000,1,Cold (1-2 pairs)
7f71f42d40c0,5,Warm (3-10 pairs)
7f71f42d4180,2,Cold (1-2 pairs)
7f71f42d41c0,3,Warm (3-10 pairs)
7f71f42d4200,9,Warm (3-10 pairs)
7f71f42d4240,3,Warm (3-10 pairs)
7f71f42d4400,1,Cold (1-2 pairs)
7f71f42d4440,1,Cold (1-2 pairs)
7f71f42d4480,3,Warm (3-10 pairs)
7f71f42d4500,6,Warm (3-10 pairs)
7f71f42d4580,1,Cold (1-2 pairs)
7f71f42d4680,1,Cold (1-2 pairs)
7f71f42d4700,3,Warm (3-10 pairs)
7f71f42d4740,5,Warm (3-10 pairs)
7f71f42d4780,4,Warm (3-10 pairs)
7f71f42d47c0,1,Cold (1-2 pairs)
7f71f42d4800,1,Cold (1-2 pairs)
7f71f42d4840,3,Warm (3-10 pairs)
7f71f42d4880,3,Warm (3-10 pairs)
7f71f42d4980,1,Cold (1-2 pairs)
7f71f42d49c0,1,Cold (1-2 pairs)
7f71f42d4a00,2,Cold (1-2 pairs)
7f71f42d4a40,6,Warm (3-10 pairs)
7f71f42d4b40,1,Cold (1-2 pairs)
7f71f42d4d00,1,Cold (1-2 pairs)
7f71f42d4d80,1,Cold (1-2 pairs)
7f71f42d4dc0,5,Warm (3-10 pairs)
7f71f42d4ec0,4,Warm (3-10 pairs)
7f71f42d4f00,4,Warm (3-10 pairs)
7f71f42d4fc0,2,Cold (1-2 pairs)
7f71f42d5080,4,Warm (3-10 pairs)
7f71f42d50c0,4,Warm (3-10 pairs)
7f71f42d5480,1,Cold (1-2 pairs)
7f71f42d5580,1,Cold (1-2 pairs)
7f71f42d5640,1,Cold (1-2 pairs)
7f71f42d5680,2,Cold (1-2 pairs)
7f71f42d56c0,3,Warm (3-10 pairs)
7f71f42d5700,4,Warm (3-10 pairs)
7f71f42d57c0,1,Cold (1-2 pairs)
7f71f42d5880,12,Hot (11+ pairs)
7f71f42d58c0,4,Warm (3-10 pairs)
7f71f42d5900,6,Warm (3-10 pairs)
7f71f42d5940,20,Hot (11+ pairs)
7f71f42d5980,16,Hot (11+ pairs)
7f71f42d59c0,2,Cold (1-2 pairs)
7f71f42d5a00,2,Cold (1-2 pairs)
7f71f42dac00,3,Warm (3-10 pairs)
7f71f42dcf80,1,Cold (1-2 pairs)
7f71f42dcfc0,1,Cold (1-2 pairs)
7f71f42e18c0,4,Warm (3-10 pairs)
7f71f42e1900,3,Warm (3-10 pairs)
7f71f42e3c80,1,Cold (1-2 pairs)
7f71f42e60c0,1,Cold (1-2 pairs)
7f71f4be1d00,1,Cold (1-2 pairs)
7f71f4be1d40,5,Warm (3-10 pairs)
7f71f4be1d80,1,Cold (1-2 pairs)
7f71f4be2480,2,Cold (1-2 pairs)
7f71f4be24c0,1,Cold (1-2 pairs)
7f71f4be2540,2,Cold (1-2 pairs)
7f71f4be25c0,1,Cold (1-2 pairs)
7f71f4be2ec0,2,Cold (1-2 pairs)
7f71f4be2f40,1,Cold (1-2 pairs)
7f71f4be3100,1,Cold (1-2 pairs)
7f71f4be3140,1,Cold (1-2 pairs)
7f71f4be31c0,1,Cold (1-2 pairs)
7f71f4be35c0,2,Cold (1-2 pairs)
7f71f4be39c0,1,Cold (1-2 pairs)
7f71f4be3bc0,1,Cold (1-2 pairs)
7f71f4be3dc0,1,Cold (1-2 pairs)
7f71f4be3fc0,1,Cold (1-2 pairs)
7f71f4be41c0,1,Cold (1-2 pairs)
7f71f4be4b80,1,Cold (1-2 pairs)
7f71f4be4bc0,1,Cold (1-2 pairs)
7f71f4be6000,1,Cold (1-2 pairs)
7f71f4be6280,1,Cold (1-2 pairs)
7f71f4be6900,2,Cold (1-2 pairs)
7f71f4be6e80,1,Cold (1-2 pairs)
7f71f4be6f00,1,Cold (1-2 pairs)
7f71f4be7040,1,Cold (1-2 pairs)
7f71f4be7100,1,Cold (1-2 pairs)
7f71f4be7340,1,Cold (1-2 pairs)
7f71f4be7540,2,Cold (1-2 pairs)
7f71f4be77c0,1,Cold (1-2 pairs)
7f71f4be79c0,1,Cold (1-2 pairs)
7f71f4be7ac0,1,Cold (1-2 pairs)
7f71f4be8440,3,Warm (3-10 pairs)
7f71f4be8500,1,Cold (1-2 pairs)
7f71f4be9540,1,Cold (1-2 pairs)
7f71f4beb1c0,1,Cold (1-2 pairs)
7f71f4beb4c0,1,Cold (1-2 pairs)
7f71f4bedf00,1,Cold (1-2 pairs)
7f71f4bee180,1,Cold (1-2 pairs)
7f71f4bef0c0,1,Cold (1-2 pairs)
7f71f4bef1c0,1,Cold (1-2 pairs)
7f71f4bef800,1,Cold (1-2 pairs)
7f71f4bf04c0,1,Cold (1-2 pairs)
7f71f4bf2240,2,Cold (1-2 pairs)
7f71f4bf2800,1,Cold (1-2 pairs)
7f71f4bf2880,1,Cold (1-2 pairs)
7f71f4bf29c0,1,Cold (1-2 pairs)
7f71f4bf3200,1,Cold (1-2 pairs)
7f71f4bf3ac0,2,Cold (1-2 pairs)
7f71f4bf3b00,1,Cold (1-2 pairs)
7f71f4bf3d00,1,Cold (1-2 pairs)
7f71f4bf3d80,1,Cold (1-2 pairs)
7f71f4bf4440,1,Cold (1-2 pairs)
7f71f4bf4480,1,Cold (1-2 pairs)
7f71f4bf56c0,1,Cold (1-2 pairs)
7f71f4bf6580,1,Cold (1-2 pairs)
7f71f4bf7880,1,Cold (1-2 pairs)
7f71f4bfc3c0,1,Cold (1-2 pairs)
7f71f4c024c0,1,Cold (1-2 pairs)
7f71f4c026c0,2,Cold (1-2 pairs)
7f71f4c02700,1,Cold (1-2 pairs)
7f71f4c04f00,1,Cold (1-2 pairs)
7f71f4c07580,1,Cold (1-2 pairs)
7f71f4c07ac0,1,Cold (1-2 pairs)
7f71f4c07f00,1,Cold (1-2 pairs)
7f71f4c07fc0,1,Cold (1-2 pairs)
7f71f4c08100,1,Cold (1-2 pairs)
7f71f4c08200,1,Cold (1-2 pairs)
7f71f4c08a80,1,Cold (1-2 pairs)
7f71f4c09140,1,Cold (1-2 pairs)
7f71f4c099c0,1,Cold (1-2 pairs)
7f71f4c0ae00,1,Cold (1-2 pairs)
7f71f4c0e900,1,Cold (1-2 pairs)
7f71f4c0e980,1,Cold (1-2 pairs)
7f71f4c0f1c0,1,Cold (1-2 pairs)
7f71f4c0f280,1,Cold (1-2 pairs)
7f71f4c15500,4,Warm (3-10 pairs)
7f71f4c15600,1,Cold (1-2 pairs)
7f71f4c15780,1,Cold (1-2 pairs)
7f71f4c15800,1,Cold (1-2 pairs)
7f71f4c15ac0,1,Cold (1-2 pairs)
7f71f4c16280,2,Cold (1-2 pairs)
7f71f4c162c0,1,Cold (1-2 pairs)
7f71f4c16380,2,Cold (1-2 pairs)
7f71f4c163c0,1,Cold (1-2 pairs)
7f71f4c16440,1,Cold (1-2 pairs)
7f71f4c164c0,2,Cold (1-2 pairs)
7f71f4c16540,2,Cold (1-2 pairs)
7f71f4c16580,3,Warm (3-10 pairs)
7f71f4c16680,2,Cold (1-2 pairs)
7f71f4c16e40,2,Cold (1-2 pairs)
7f71f4c16ec0,1,Cold (1-2 pairs)
7f71f4c16f80,2,Cold (1-2 pairs)
7f71f4c18d80,2,Cold (1-2 pairs)
7f71f4c21840,1,Cold (1-2 pairs)
7f71f4c21ac0,1,Cold (1-2 pairs)
7f71f4c2b780,2,Cold (1-2 pairs)
7f71f4c2b840,1,Cold (1-2 pairs)
7f71f4c2ba40,1,Cold (1-2 pairs)
7f71f4c2bc80,1,Cold (1-2 pairs)
7f71f4c2bcc0,1,Cold (1-2 pairs)
7f71f4c2bdc0,1,Cold (1-2 pairs)
7f71f4c2bf00,1,Cold (1-2 pairs)
7f71f4c2bf80,1,Cold (1-2 pairs)
7f71f4c2c240,1,Cold (1-2 pairs)
7f71f4c2c4c0,1,Cold (1-2 pairs)
7f71f4c2c6c0,2,Cold (1-2 pairs)
7f71f4c2c7c0,2,Cold (1-2 pairs)
7f71f4c2c800,1,Cold (1-2 pairs)
7f71f4c2c8c0,1,Cold (1-2 pairs)
7f71f4c2d9c0,1,Cold (1-2 pairs)
7f71f4c34500,1,Cold (1-2 pairs)
7f71f4c34600,1,Cold (1-2 pairs)
7f71f4c346c0,1,Cold (1-2 pairs)
7f71f4c34700,1,Cold (1-2 pairs)
7f71f4c34840,1,Cold (1-2 pairs)
7f71f4c3d580,2,Cold (1-2 pairs)
7f71f4c3d640,2,Cold (1-2 pairs)
7f71f4c3d6c0,1,Cold (1-2 pairs)
7f71f4c3de00,2,Cold (1-2 pairs)
7f71f4c3de80,1,Cold (1-2 pairs)
7f71f4c3df80,1,Cold (1-2 pairs)
7f71f4c3e0c0,1,Cold (1-2 pairs)
7f71f4c3f680,1,Cold (1-2 pairs)
7f71f4c3fc40,2,Cold (1-2 pairs)
7f71f4c3fcc0,1,Cold (1-2 pairs)
7f71f4c3fd00,1,Cold (1-2 pairs)
7f71f4c40080,1,Cold (1-2 pairs)
7f71f4c440c0,1,Cold (1-2 pairs)
7f71f4c45340,1,Cold (1-2 pairs)
7f71f4c4cd00,1,Cold (1-2 pairs)
7f71f4c4ce40,2,Cold (1-2 pairs)
7f71f4c4ecc0,1,Cold (1-2 pairs)
7f71f4c509c0,1,Cold (1-2 pairs)
7f71f4c62680,1,Cold (1-2 pairs)
7f71f4c63940,10,Warm (3-10 pairs)
7f71f4c63980,6,Warm (3-10 pairs)
7f71f4c63b80,22,Hot (11+ pairs)
7f71f4c63bc0,5,Warm (3-10 pairs)
7f71f4c63c80,31,Hot (11+ pairs)
7f71f4c63cc0,17,Hot (11+ pairs)
7f71f4c63d00,6,Warm (3-10 pairs)
7f71f4c63dc0,5,Warm (3-10 pairs)
7f71f4c64280,6,Warm (3-10 pairs)
7f71f4c64300,2,Cold (1-2 pairs)
7f71f4c64380,2,Cold (1-2 pairs)
7f71f4c643c0,3,Warm (3-10 pairs)
7f71f4c64400,1,Cold (1-2 pairs)
7f71f4c645c0,1,Cold (1-2 pairs)
7f71f4c64a40,33,Hot (11+ pairs)
7f71f4c64ac0,9,Warm (3-10 pairs)
7f71f4c64b00,19,Hot (11+ pairs)
7f71f4c64b40,28,Hot (11+ pairs)
7f71f4c64b80,8,Warm (3-10 pairs)
7f71f4c64bc0,8,Warm (3-10 pairs)
7f71f4c64c00,8,Warm (3-10 pairs)
7f71f4c64c40,2,Cold (1-2 pairs)
7f71f4c64c80,1,Cold (1-2 pairs)
7f71f4c64cc0,3,Warm (3-10 pairs)
7f71f4c64d00,23,Hot (11+ pairs)
7f71f4c64d40,5,Warm (3-10 pairs)
7f71f4c64d80,4,Warm (3-10 pairs)
7f71f4c64dc0,9,Warm (3-10 pairs)
7f71f4c64e00,16,Hot (11+ pairs)
7f71f4c64e40,13,Hot (11+ pairs)
7f71f4c64e80,2,Cold (1-2 pairs)
7f71f4c65540,1,Cold (1-2 pairs)
7f71f4c65600,29,Hot (11+ pairs)
7f71f4c65680,8,Warm (3-10 pairs)
7f71f4c65700,3,Warm (3-10 pairs)
7f71f4c65740,22,Hot (11+ pairs)
7f71f4c65780,3,Warm (3-10 pairs)
7f71f4c65840,1,Cold (1-2 pairs)
7f71f4c66080,9,Warm (3-10 pairs)
7f71f4c66100,6,Warm (3-10 pairs)
7f71f4c66140,1,Cold (1-2 pairs)
7f71f4c66180,3,Warm (3-10 pairs)
7f71f4c661c0,9,Warm (3-10 pairs)
7f71f4c663c0,12,Hot (11+ pairs)
7f71f4c665c0,1,Cold (1-2 pairs)
7f71f4c66600,7,Warm (3-10 pairs)
7f71f4c66640,8,Warm (3-10 pairs)
7f71f4c66680,19,Hot (11+ pairs)
7f71f4c666c0,17,Hot (11+ pairs)
7f71f4c66700,4,Warm (3-10 pairs)
7f71f4c66740,8,Warm (3-10 pairs)
7f71f4c66880,4,Warm (3-10 pairs)
7f71f4c668c0,2,Cold (1-2 pairs)
7f71f4c66900,16,Hot (11+ pairs)
7f71f4c66940,2,Cold (1-2 pairs)
7f71f4c66b80,17,Hot (11+ pairs)
7f71f4c66bc0,9,Warm (3-10 pairs)
7f71f4c66c00,1,Cold (1-2 pairs)
7f71f4c66c40,4,Warm (3-10 pairs)
7f71f4c66e40,3,Warm (3-10 pairs)
7f71f4c67040,19,Hot (11+ pairs)
7f71f4c670c0,7,Warm (3-10 pairs)
7f71f4c67100,2,Cold (1-2 pairs)
7f71f4c67140,11,Hot (11+ pairs)
7f71f4c67180,12,Hot (11+ pairs)
7f71f4c67200,2,Cold (1-2 pairs)
7f71f4c67240,18,Hot (11+ pairs)
7f71f4c68340,8,Warm (3-10 pairs)
7f71f4c68380,38,Hot (11+ pairs)
7f71f4c691c0,2,Cold (1-2 pairs)
7f71f4c69200,4,Warm (3-10 pairs)
7f71f4c69280,1,Cold (1-2 pairs)
7f71f4c6bd40,1,Cold (1-2 pairs)
7f71f4c6de00,1,Cold (1-2 pairs)
7f71f4c6dec0,1,Cold (1-2 pairs)
7f71f4c70e80,4,Warm (3-10 pairs)
7f71f4c70f40,1,Cold (1-2 pairs)
7f71f4c71080,2,Cold (1-2 pairs)
7f71f4c71300,1,Cold (1-2 pairs)
7f71f4c72240,4,Warm (3-10 pairs)
7f71f4c72280,2,Cold (1-2 pairs)
