Cacheblock,op_pair_count,temperature
7f99c647e540,4,Warm (3-10 pairs)
7f99c647e580,4,Warm (3-10 pairs)
7f99c647e680,2,Cold (1-2 pairs)
7f99c647ee40,16,Hot (11+ pairs)
7f99c647ee80,15,Hot (11+ pairs)
7f99c647ef40,1,Cold (1-2 pairs)
7f99c647f240,26,Hot (11+ pairs)
7f99c647fd00,2,Cold (1-2 pairs)
7f99c6680000,5,Warm (3-10 pairs)
7f99c6680100,3,Warm (3-10 pairs)
7f99c6680140,3,Warm (3-10 pairs)
7f99c6680300,3,Warm (3-10 pairs)
7f99c6683480,142,Hot (11+ pairs)
7f99c66834c0,1,Cold (1-2 pairs)
7f99c6683540,1,Cold (1-2 pairs)
7f99c6683580,8,Warm (3-10 pairs)
7f99c66835c0,29,Hot (11+ pairs)
7f99c6683600,6,Warm (3-10 pairs)
7f99c6683700,12,Hot (11+ pairs)
7f99c6683740,1,Cold (1-2 pairs)
7f99c6683780,31,Hot (11+ pairs)
7f99c6683800,1,Cold (1-2 pairs)
7f99c6683880,1,Cold (1-2 pairs)
7f99c66838c0,1,Cold (1-2 pairs)
7f99c6683d40,176,Hot (11+ pairs)
7f99c6683dc0,2,Cold (1-2 pairs)
7f99c6683e40,37,Hot (11+ pairs)
7f99c6683e80,106,Hot (11+ pairs)
7f99c6683ec0,13,Hot (11+ pairs)
7f99c6683f40,5,Warm (3-10 pairs)
7f99c6683fc0,89,Hot (11+ pairs)
7f99c6684040,107,Hot (11+ pairs)
7f99c6684080,7,Warm (3-10 pairs)
7f99c6684100,14,Hot (11+ pairs)
7f99c6684140,8,Warm (3-10 pairs)
7f99c6684180,203,Super Hot (top 1%)
7f99c66841c0,2,Cold (1-2 pairs)
7f99c6684280,11,Hot (11+ pairs)
7f99c66842c0,77,Hot (11+ pairs)
7f99c6684300,8,Warm (3-10 pairs)
7f99c6684340,9,Warm (3-10 pairs)
7f99c6684380,23,Hot (11+ pairs)
7f99c66843c0,18,Hot (11+ pairs)
7f99c6684400,1,Cold (1-2 pairs)
7f99c6684440,42,Hot (11+ pairs)
7f99c6684480,56,Hot (11+ pairs)
7f99c66844c0,59,Hot (11+ pairs)
7f99c6684500,1,Cold (1-2 pairs)
7f99c6684580,7,Warm (3-10 pairs)
7f99c66845c0,3,Warm (3-10 pairs)
7f99c6684600,6,Warm (3-10 pairs)
7f99c6684680,1,Cold (1-2 pairs)
7f99c6684740,2,Cold (1-2 pairs)
7f99c6684900,1,Cold (1-2 pairs)
7f9c0a1cc0c0,2,Cold (1-2 pairs)
7f9c0a1cc100,1,Cold (1-2 pairs)
7f9c0a1cc200,1,Cold (1-2 pairs)
7f9c0e378ac0,4,Warm (3-10 pairs)
7f9c0e378b40,2,Cold (1-2 pairs)
7f9c0e378bc0,2,Cold (1-2 pairs)
7f9c0e3791c0,1,Cold (1-2 pairs)
7f9c0e379380,5,Warm (3-10 pairs)
7f9c0e379400,1,Cold (1-2 pairs)
7f9c0e379740,3,Warm (3-10 pairs)
7f9c0e379b00,1,Cold (1-2 pairs)
7f9c0e379c40,3,Warm (3-10 pairs)
7f9c0e37a100,4,Warm (3-10 pairs)
7f9c0e37af40,8,Warm (3-10 pairs)
7f9c0e37b100,1,Cold (1-2 pairs)
7f9c0e37b140,1,Cold (1-2 pairs)
7f9c0e37b180,1,Cold (1-2 pairs)
7f9c0e37b240,1,Cold (1-2 pairs)
7f9c0e37b440,2,Cold (1-2 pairs)
7f9c0e37b600,1,Cold (1-2 pairs)
7f9c0e37b8c0,2,Cold (1-2 pairs)
7f9c0e37bec0,5,Warm (3-10 pairs)
7f9c0e37bf00,7,Warm (3-10 pairs)
7f9c0e37bf40,6,Warm (3-10 pairs)
7f9c0e37bf80,1,Cold (1-2 pairs)
7f9c0e37cc80,4,Warm (3-10 pairs)
7f9c0e37cf40,1,Cold (1-2 pairs)
7f9c0e37d1c0,7,Warm (3-10 pairs)
7f9c0e37d200,1,Cold (1-2 pairs)
7f9c0e37d240,6,Warm (3-10 pairs)
7f9c0e37d700,1,Cold (1-2 pairs)
7f9c0e37d980,4,Warm (3-10 pairs)
7f9c0e37db00,1,Cold (1-2 pairs)
7f9c0e37dd00,1,Cold (1-2 pairs)
7f9c0e37ddc0,1,Cold (1-2 pairs)
7f9c0e37de80,1,Cold (1-2 pairs)
7f9c0e37e000,1,Cold (1-2 pairs)
7f9c0e37e140,1,Cold (1-2 pairs)
7f9c0e37ea80,3,Warm (3-10 pairs)
7f9c0e37edc0,6,Warm (3-10 pairs)
7f9c0e37f040,9,Warm (3-10 pairs)
7f9c0e37f080,1,Cold (1-2 pairs)
7f9c0e37f0c0,7,Warm (3-10 pairs)
7f9c0e37f100,3,Warm (3-10 pairs)
7f9c0e37fd00,4,Warm (3-10 pairs)
7f9c0e37fd80,1,Cold (1-2 pairs)
7f9c0e37fdc0,3,Warm (3-10 pairs)
7f9c0e380280,2,Cold (1-2 pairs)
7f9c0e380400,3,Warm (3-10 pairs)
7f9c0e380480,1,Cold (1-2 pairs)
7f9c0e381040,1,Cold (1-2 pairs)
7f9c0e3810c0,5,Warm (3-10 pairs)
7f9c0e381400,5,Warm (3-10 pairs)
7f9c0e381dc0,2,Cold (1-2 pairs)
7f9c0e382300,6,Warm (3-10 pairs)
7f9c0e383580,1,Cold (1-2 pairs)
7f9c0e383740,1,Cold (1-2 pairs)
7f9c0e388340,1,Cold (1-2 pairs)
7f9c0e389c40,1,Cold (1-2 pairs)
7f9c0e38a800,1,Cold (1-2 pairs)
7f9c0e38a840,1,Cold (1-2 pairs)
7f9c0e391600,1,Cold (1-2 pairs)
7f9c0e393f80,1,Cold (1-2 pairs)
7f9c0e39e140,1,Cold (1-2 pairs)
7f9c0e39f480,2,Cold (1-2 pairs)
7f9c0e3a2240,1,Cold (1-2 pairs)
7f9c0e3a4640,1,Cold (1-2 pairs)
7f9c0e3ab680,3,Warm (3-10 pairs)
7f9c0e3ab6c0,1,Cold (1-2 pairs)
7f9c0e3abf40,1,Cold (1-2 pairs)
7f9c0e3b87c0,9,Warm (3-10 pairs)
7f9c0e3c9c80,1,Cold (1-2 pairs)
7f9c0e3c9f00,1,Cold (1-2 pairs)
7f9c0e3cb680,1,Cold (1-2 pairs)
7f9c0e3d05c0,1,Cold (1-2 pairs)
7f9c0e3d09c0,1,Cold (1-2 pairs)
7f9c0e3d6600,1,Cold (1-2 pairs)
7f9c0e3e29c0,1,Cold (1-2 pairs)
7f9c0e3e2a00,1,Cold (1-2 pairs)
7f9c0e3e2a80,3,Warm (3-10 pairs)
7f9c0e3eaa40,1,Cold (1-2 pairs)
7f9c0e3eab80,1,Cold (1-2 pairs)
7f9c0e3eae00,2,Cold (1-2 pairs)
7f9c0e3eae40,2,Cold (1-2 pairs)
7f9c0e3eb180,1,Cold (1-2 pairs)
7f9c0e3eb1c0,3,Warm (3-10 pairs)
7f9c0e3eb200,1,Cold (1-2 pairs)
7f9c0e3eb240,1,Cold (1-2 pairs)
7f9c0e3eb280,2,Cold (1-2 pairs)
7f9c0e3eb2c0,1,Cold (1-2 pairs)
7f9c0e3eb880,1,Cold (1-2 pairs)
7f9c0e3eb940,1,Cold (1-2 pairs)
7f9c0e3eb980,4,Warm (3-10 pairs)
7f9c0e3eb9c0,4,Warm (3-10 pairs)
7f9c0e3ebac0,1,Cold (1-2 pairs)
7f9c0e3ebb40,1,Cold (1-2 pairs)
7f9c0e3ebc00,1,Cold (1-2 pairs)
7f9c0e3ec680,2,Cold (1-2 pairs)
7f9c0e3ec6c0,4,Warm (3-10 pairs)
7f9c0e3ec700,2,Cold (1-2 pairs)
7f9c0e3ec740,2,Cold (1-2 pairs)
7f9c0e3ef440,1,Cold (1-2 pairs)
7f9c0e3ef540,4,Warm (3-10 pairs)
7f9c0e3ef580,3,Warm (3-10 pairs)
7f9c0e3f63c0,1,Cold (1-2 pairs)
7f9c0e3f6740,1,Cold (1-2 pairs)
7f9c0e3f8f80,1,Cold (1-2 pairs)
7f9c0e493a00,2,Cold (1-2 pairs)
7f9c0e4c8f00,10,Warm (3-10 pairs)
7f9c0e4d4f80,3,Warm (3-10 pairs)
7f9c0e4d5b80,44,Hot (11+ pairs)
7f9c0e4d5fc0,1,Cold (1-2 pairs)
7f9c0e4d6100,6,Warm (3-10 pairs)
7f9c0e4d67c0,1,Cold (1-2 pairs)
7f9c0e4d6ac0,1,Cold (1-2 pairs)
7f9c0e4d6c80,1,Cold (1-2 pairs)
7f9c0e4d6cc0,1,Cold (1-2 pairs)
7f9c0e4d6e00,1,Cold (1-2 pairs)
7f9c0e4d6e40,2,Cold (1-2 pairs)
7f9c0e4d6e80,1,Cold (1-2 pairs)
7f9c0e4d7840,1,Cold (1-2 pairs)
7f9c0e4d78c0,1,Cold (1-2 pairs)
7f9c0e4d7dc0,4,Warm (3-10 pairs)
7f9c0e4d7e00,2,Cold (1-2 pairs)
7f9c0e4d8080,1,Cold (1-2 pairs)
7f9c0e4d86c0,1,Cold (1-2 pairs)
7f9c0e4d8780,1,Cold (1-2 pairs)
7f9c0e4da180,1,Cold (1-2 pairs)
7f9c0e4da200,1,Cold (1-2 pairs)
7f9c0e4dcdc0,2,Cold (1-2 pairs)
7f9c0e4dd580,52,Hot (11+ pairs)
7f9c0e4dd8c0,16,Hot (11+ pairs)
7f9c0e4dd900,2,Cold (1-2 pairs)
7f9c0e4dd940,9,Warm (3-10 pairs)
7f9c0e4dd980,5,Warm (3-10 pairs)
7f9c0e4df500,1,Cold (1-2 pairs)
7f9c0e4e3080,2,Cold (1-2 pairs)
7f9c0e4e30c0,1,Cold (1-2 pairs)
7f9c0e4e4380,1,Cold (1-2 pairs)
7f9c0e4e4c00,1,Cold (1-2 pairs)
7f9c0e4e4d00,1,Cold (1-2 pairs)
7f9c0e4e7200,1,Cold (1-2 pairs)
7f9c0e4e7240,1,Cold (1-2 pairs)
7f9c0e4e73c0,1,Cold (1-2 pairs)
7f9c0e4e7400,1,Cold (1-2 pairs)
7f9c0e4e7500,1,Cold (1-2 pairs)
7f9c0e4e7680,1,Cold (1-2 pairs)
7f9c0e4e7780,1,Cold (1-2 pairs)
7f9c0e4e7840,1,Cold (1-2 pairs)
7f9c0e4e7900,1,Cold (1-2 pairs)
7f9c0e4e79c0,1,Cold (1-2 pairs)
7f9c0e4e7a00,1,Cold (1-2 pairs)
7f9c0e4e7ac0,2,Cold (1-2 pairs)
7f9c0e4e9a40,1,Cold (1-2 pairs)
7f9c0e4eb7c0,1,Cold (1-2 pairs)
7f9c0e4eb8c0,1,Cold (1-2 pairs)
7f9c0e4ec080,1,Cold (1-2 pairs)
7f9c0e4ec180,1,Cold (1-2 pairs)
7f9c0e4ec1c0,1,Cold (1-2 pairs)
7f9c0e4ec540,1,Cold (1-2 pairs)
7f9c0e4ec580,1,Cold (1-2 pairs)
7f9c0e4ec640,1,Cold (1-2 pairs)
7f9c0e4ec680,2,Cold (1-2 pairs)
7f9c0e4f2440,1,Cold (1-2 pairs)
7f9c0e4fbec0,1,Cold (1-2 pairs)
7f9c0e57ce40,2,Cold (1-2 pairs)
7f9c0e584500,1,Cold (1-2 pairs)
7f9c0e590cc0,1,Cold (1-2 pairs)
7f9c0e593080,1,Cold (1-2 pairs)
7f9c0e5bae40,1,Cold (1-2 pairs)
7f9c0e5bc640,1,Cold (1-2 pairs)
7f9c0e5bc6c0,1,Cold (1-2 pairs)
7f9c0e5c0f40,4,Warm (3-10 pairs)
7f9c0e5c0f80,1,Cold (1-2 pairs)
7f9c0e712e00,1,Cold (1-2 pairs)
7f9c0e713040,1,Cold (1-2 pairs)
7f9c0eaa1c80,1,Cold (1-2 pairs)
7f9c0eaa4300,2,Cold (1-2 pairs)
7f9c0eab18c0,1,Cold (1-2 pairs)
7f9c0eab1940,1,Cold (1-2 pairs)
7f9c0eab1a00,9,Warm (3-10 pairs)
7f9c0eab3140,1,Cold (1-2 pairs)
7f9c0eab5940,1,Cold (1-2 pairs)
7f9c0eab5b40,3,Warm (3-10 pairs)
7f9c0eab5fc0,5,Warm (3-10 pairs)
7f9c0eac1c80,1,Cold (1-2 pairs)
7f9c0eac36c0,1,Cold (1-2 pairs)
7f9c0eac3a80,4,Warm (3-10 pairs)
7f9c0eac3bc0,1,Cold (1-2 pairs)
7f9c0ecd32c0,1,Cold (1-2 pairs)
7f9c0ecd3540,3,Warm (3-10 pairs)
7f9c0ecda980,2,Cold (1-2 pairs)
7f9c0ecdb580,1,Cold (1-2 pairs)
7f9c0ecdc300,2,Cold (1-2 pairs)
7f9c0ecdc840,3,Warm (3-10 pairs)
7f9c0ee278c0,1,Cold (1-2 pairs)
7f9c0ee27900,4,Warm (3-10 pairs)
7f9c0eec5400,7,Warm (3-10 pairs)
7f9c0eedd840,1,Cold (1-2 pairs)
7f9c0f13c000,7,Warm (3-10 pairs)
7f9c0f1a4d00,1,Cold (1-2 pairs)
7f9c0f218800,1,Cold (1-2 pairs)
7f9c0f2b1c40,1,Cold (1-2 pairs)
7f9c0f2b6cc0,1,Cold (1-2 pairs)
7f9c0f43de40,2,Cold (1-2 pairs)
7f9c0f43dec0,1,Cold (1-2 pairs)
7f9c0f43dfc0,2,Cold (1-2 pairs)
7f9c0f43e180,2,Cold (1-2 pairs)
7f9c0f43e880,4,Warm (3-10 pairs)
7f9c0f43e8c0,6,Warm (3-10 pairs)
7f9c0f43e900,4,Warm (3-10 pairs)
7f9c0f43e940,3,Warm (3-10 pairs)
7f9c0f43e980,2,Cold (1-2 pairs)
7f9c0f43e9c0,1,Cold (1-2 pairs)
7f9c0f43ec40,1,Cold (1-2 pairs)
7f9c0f43ee00,2,Cold (1-2 pairs)
7f9c0f43ef00,1,Cold (1-2 pairs)
7f9c0f43ef40,2,Cold (1-2 pairs)
7f9c0f43efc0,2,Cold (1-2 pairs)
7f9c0f43f000,8,Warm (3-10 pairs)
7f9c0f43f180,1,Cold (1-2 pairs)
7f9c0f43f1c0,1,Cold (1-2 pairs)
7f9c0f43f200,1,Cold (1-2 pairs)
7f9c0f43f340,5,Warm (3-10 pairs)
7f9c0f43f380,4,Warm (3-10 pairs)
7f9c0f43f540,1,Cold (1-2 pairs)
7f9c0f43f580,1,Cold (1-2 pairs)
7f9c0f43f640,2,Cold (1-2 pairs)
7f9c0f43fc40,2,Cold (1-2 pairs)
7f9c0f43fcc0,1,Cold (1-2 pairs)
7f9c0f43fdc0,1,Cold (1-2 pairs)
7f9c0f43fe80,2,Cold (1-2 pairs)
7f9c0f43ff00,1,Cold (1-2 pairs)
7f9c0f43ff40,5,Warm (3-10 pairs)
7f9c0f440100,2,Cold (1-2 pairs)
7f9c0f440200,1,Cold (1-2 pairs)
7f9c0f440240,1,Cold (1-2 pairs)
7f9c0f440280,4,Warm (3-10 pairs)
7f9c0f4402c0,6,Warm (3-10 pairs)
7f9c0f440380,4,Warm (3-10 pairs)
7f9c0f4403c0,1,Cold (1-2 pairs)
7f9c0f440440,1,Cold (1-2 pairs)
7f9c0f4407c0,1,Cold (1-2 pairs)
7f9c0f440800,1,Cold (1-2 pairs)
7f9c0f440900,4,Warm (3-10 pairs)
7f9c0f440980,1,Cold (1-2 pairs)
7f9c0f440ac0,1,Cold (1-2 pairs)
7f9c0f440b00,2,Cold (1-2 pairs)
7f9c0f440b80,2,Cold (1-2 pairs)
7f9c0f444840,4,Warm (3-10 pairs)
7f9c0f449540,1,Cold (1-2 pairs)
7f9c0f4495c0,1,Cold (1-2 pairs)
7f9c0f44adc0,1,Cold (1-2 pairs)
7f9c0f44c300,2,Cold (1-2 pairs)
7f9c0f44c5c0,3,Warm (3-10 pairs)
7f9c0f44c600,4,Warm (3-10 pairs)
7f9c0f44c640,1,Cold (1-2 pairs)
7f9c0f44c680,1,Cold (1-2 pairs)
7f9c0f44c800,1,Cold (1-2 pairs)
7f9c0f44d500,2,Cold (1-2 pairs)
7f9c0f44de40,6,Warm (3-10 pairs)
7f9c0f44dec0,1,Cold (1-2 pairs)
7f9c0f44e240,2,Cold (1-2 pairs)
7f9c0f44e280,5,Warm (3-10 pairs)
7f9c0f44e300,1,Cold (1-2 pairs)
7f9c0f44e340,1,Cold (1-2 pairs)
7f9c0f44e3c0,1,Cold (1-2 pairs)
7f9c0f44e700,1,Cold (1-2 pairs)
7f9c0f44e740,1,Cold (1-2 pairs)
7f9c0f44eb80,1,Cold (1-2 pairs)
7f9c0f451f00,2,Cold (1-2 pairs)
7f9c0f4525c0,1,Cold (1-2 pairs)
7f9c0f454880,7,Warm (3-10 pairs)
7f9c0f455740,1,Cold (1-2 pairs)
7f9c0f459b40,1,Cold (1-2 pairs)
7f9c0f45bb00,1,Cold (1-2 pairs)
7f9c0f45c540,2,Cold (1-2 pairs)
7f9c0f45c780,2,Cold (1-2 pairs)
7f9c0f45de00,2,Cold (1-2 pairs)
7f9c0f45dec0,3,Warm (3-10 pairs)
7f9c0f461680,2,Cold (1-2 pairs)
7f9c0f4617c0,5,Warm (3-10 pairs)
7f9c0f461800,1,Cold (1-2 pairs)
7f9c0f462440,2,Cold (1-2 pairs)
7f9c0f462540,1,Cold (1-2 pairs)
7f9c0f463580,4,Warm (3-10 pairs)
7f9c0f463700,2,Cold (1-2 pairs)
7f9c0f463a80,1,Cold (1-2 pairs)
7f9c0f464e80,1,Cold (1-2 pairs)
7f9c0f465680,2,Cold (1-2 pairs)
7f9c0f4664c0,1,Cold (1-2 pairs)
7f9c0f467100,1,Cold (1-2 pairs)
7f9c0f467140,28,Hot (11+ pairs)
7f9c0f467180,21,Hot (11+ pairs)
7f9c0f4671c0,1,Cold (1-2 pairs)
7f9c0f467280,2,Cold (1-2 pairs)
7f9c0f4672c0,1,Cold (1-2 pairs)
7f9c0f467300,1,Cold (1-2 pairs)
7f9c0f467340,1,Cold (1-2 pairs)
7f9c0f467380,1,Cold (1-2 pairs)
7f9c0f4673c0,1,Cold (1-2 pairs)
7f9c0f467400,1,Cold (1-2 pairs)
7f9c0f467480,1,Cold (1-2 pairs)
7f9c0f467500,1,Cold (1-2 pairs)
7f9c0f467740,1,Cold (1-2 pairs)
7f9c0f467780,2,Cold (1-2 pairs)
7f9c0f4677c0,1,Cold (1-2 pairs)
7f9c0f467840,1,Cold (1-2 pairs)
7f9c0f467900,1,Cold (1-2 pairs)
7f9c0f4679c0,8,Warm (3-10 pairs)
7f9c0f467a00,4,Warm (3-10 pairs)
7f9c0f467a40,1,Cold (1-2 pairs)
7f9c0f467a80,2,Cold (1-2 pairs)
7f9c0f467ac0,1,Cold (1-2 pairs)
7f9c0f467b00,10,Warm (3-10 pairs)
7f9c0f467b40,3,Warm (3-10 pairs)
7f9c0f467b80,9,Warm (3-10 pairs)
7f9c0f467bc0,2,Cold (1-2 pairs)
7f9c0f467c00,1,Cold (1-2 pairs)
7f9c0f467c40,1,Cold (1-2 pairs)
7f9c0f467d00,1,Cold (1-2 pairs)
7f9c0f467d40,1,Cold (1-2 pairs)
7f9c0f467e00,2,Cold (1-2 pairs)
7f9c0f468040,1,Cold (1-2 pairs)
7f9c0f468100,5,Warm (3-10 pairs)
7f9c0f468140,1,Cold (1-2 pairs)
7f9c0f4681c0,5,Warm (3-10 pairs)
7f9c0f468340,2,Cold (1-2 pairs)
7f9c0f468380,2,Cold (1-2 pairs)
7f9c0f468c80,2,Cold (1-2 pairs)
7f9c0f468cc0,1,Cold (1-2 pairs)
7f9c0f468d00,2,Cold (1-2 pairs)
7f9c0f4693c0,2,Cold (1-2 pairs)
7f9c0f469440,1,Cold (1-2 pairs)
7f9c0f46aa40,1,Cold (1-2 pairs)
7f9c0f46abc0,1,Cold (1-2 pairs)
7f9c0f46ac00,1,Cold (1-2 pairs)
7f9c0f46c240,1,Cold (1-2 pairs)
7f9c0f46f040,1,Cold (1-2 pairs)
7f9c0f46f080,1,Cold (1-2 pairs)
7f9c0f471340,4,Warm (3-10 pairs)
7f9c0f471380,2,Cold (1-2 pairs)
7f9c0f4713c0,2,Cold (1-2 pairs)
7f9c0f471400,2,Cold (1-2 pairs)
7f9c0f471440,4,Warm (3-10 pairs)
7f9c0f471500,1,Cold (1-2 pairs)
7f9c0f471580,1,Cold (1-2 pairs)
7f9c0f4715c0,1,Cold (1-2 pairs)
7f9c0f471600,1,Cold (1-2 pairs)
7f9c0f471900,2,Cold (1-2 pairs)
7f9c0f471940,1,Cold (1-2 pairs)
7f9c0f471980,2,Cold (1-2 pairs)
7f9c0f471ac0,2,Cold (1-2 pairs)
7f9c0f476e00,2,Cold (1-2 pairs)
7f9c0f478580,5,Warm (3-10 pairs)
7f9c0f4785c0,1,Cold (1-2 pairs)
7f9c0f478640,1,Cold (1-2 pairs)
7f9c0f4786c0,1,Cold (1-2 pairs)
7f9c0f478740,4,Warm (3-10 pairs)
7f9c0f478780,2,Cold (1-2 pairs)
7f9c0f478b40,2,Cold (1-2 pairs)
7f9c0f478b80,10,Warm (3-10 pairs)
7f9c0f478bc0,1,Cold (1-2 pairs)
7f9c0f479640,1,Cold (1-2 pairs)
7f9c0f479780,7,Warm (3-10 pairs)
7f9c0f4797c0,4,Warm (3-10 pairs)
7f9c0f479800,17,Hot (11+ pairs)
7f9c0f479840,22,Hot (11+ pairs)
7f9c0f479880,10,Warm (3-10 pairs)
7f9c0f4798c0,4,Warm (3-10 pairs)
7f9c0f479900,5,Warm (3-10 pairs)
7f9c0f479940,1,Cold (1-2 pairs)
7f9c0f479980,2,Cold (1-2 pairs)
7f9c0f48c640,1,Cold (1-2 pairs)
7f9c0f4abd40,1,Cold (1-2 pairs)
7f9c0f4abf40,3,Warm (3-10 pairs)
7f9c0f4abfc0,4,Warm (3-10 pairs)
7f9c0f4ac000,2,Cold (1-2 pairs)
7f9c0f4ac100,2,Cold (1-2 pairs)
7f9c0f4ac140,1,Cold (1-2 pairs)
7f9c0f4ac300,1,Cold (1-2 pairs)
7f9c0f4ac6c0,1,Cold (1-2 pairs)
7f9c0f4ac900,2,Cold (1-2 pairs)
7f9c0f4ac9c0,1,Cold (1-2 pairs)
7f9c0f4aca00,1,Cold (1-2 pairs)
7f9c0f4aca40,3,Warm (3-10 pairs)
7f9c0f4ad400,4,Warm (3-10 pairs)
7f9c0f4ad680,2,Cold (1-2 pairs)
7f9c0f4ad6c0,4,Warm (3-10 pairs)
7f9c0f4ae1c0,6,Warm (3-10 pairs)
7f9c0f4ae200,6,Warm (3-10 pairs)
7f9c0f4af2c0,2,Cold (1-2 pairs)
7f9c0f4af300,4,Warm (3-10 pairs)
7f9c0f4af5c0,2,Cold (1-2 pairs)
7f9c0f4b27c0,2,Cold (1-2 pairs)
7f9c0f4b2800,1,Cold (1-2 pairs)
7f9c0f4bcf40,2,Cold (1-2 pairs)
7f9c0f4bcf80,1,Cold (1-2 pairs)
7f9c0f4cc7c0,2,Cold (1-2 pairs)
7f9c0f4cc9c0,1,Cold (1-2 pairs)
7f9c0f4ccbc0,1,Cold (1-2 pairs)
7f9c0f4ccc00,6,Warm (3-10 pairs)
7f9c0f4ccec0,16,Hot (11+ pairs)
7f9c0f4cd200,4,Warm (3-10 pairs)
7f9c0f4cd240,2,Cold (1-2 pairs)
7f9c0f4d7380,1,Cold (1-2 pairs)
7f9c0f4d7480,1,Cold (1-2 pairs)
7f9c0f4d79c0,3,Warm (3-10 pairs)
7f9c0f4d7a00,2,Cold (1-2 pairs)
7f9c0f4d7a40,4,Warm (3-10 pairs)
7f9c0f4d7a80,4,Warm (3-10 pairs)
7f9c0f4d7ac0,4,Warm (3-10 pairs)
7f9c0f4d7b00,3,Warm (3-10 pairs)
7f9c0f4d7b40,6,Warm (3-10 pairs)
7f9c0f4d7b80,1,Cold (1-2 pairs)
7f9c0f4d7bc0,1,Cold (1-2 pairs)
7f9c0f4d7c80,3,Warm (3-10 pairs)
7f9c0f4d7cc0,3,Warm (3-10 pairs)
7f9c0f4d7d00,1,Cold (1-2 pairs)
7f9c0f4d7d40,1,Cold (1-2 pairs)
7f9c0f4d8240,9,Warm (3-10 pairs)
7f9c0f4d8580,4,Warm (3-10 pairs)
7f9c0f4d85c0,6,Warm (3-10 pairs)
7f9c0f4da640,1,Cold (1-2 pairs)
7f9c0f4df840,1,Cold (1-2 pairs)
7f9c0f4df880,3,Warm (3-10 pairs)
7f9c0f4e0340,1,Cold (1-2 pairs)
7f9c0f4e0380,14,Hot (11+ pairs)
7f9c0f4e0500,2,Cold (1-2 pairs)
7f9c0f4e1d80,3,Warm (3-10 pairs)
7f9c0f4e1dc0,3,Warm (3-10 pairs)
7f9c0f4e1e00,2,Cold (1-2 pairs)
7f9c0f4e1e80,6,Warm (3-10 pairs)
7f9c0f4e1ec0,3,Warm (3-10 pairs)
7f9c0f4e6000,3,Warm (3-10 pairs)
7f9c0f4e6d40,3,Warm (3-10 pairs)
7f9c0f4e6d80,3,Warm (3-10 pairs)
7f9c0f4e87c0,4,Warm (3-10 pairs)
7f9c0f4e8800,5,Warm (3-10 pairs)
7f9c0f4e8840,6,Warm (3-10 pairs)
7f9c0f4e8880,4,Warm (3-10 pairs)
7f9c0f4e88c0,4,Warm (3-10 pairs)
7f9c0f4e9580,19,Hot (11+ pairs)
7f9c0f4e9600,7,Warm (3-10 pairs)
7f9c0f4e9640,1,Cold (1-2 pairs)
7f9c0f4e9800,1,Cold (1-2 pairs)
7f9c0f4e9840,1,Cold (1-2 pairs)
7f9c0f4ea040,2,Cold (1-2 pairs)
7f9c0f508880,1,Cold (1-2 pairs)
7f9c0f508e00,1,Cold (1-2 pairs)
7f9c0f508e40,1,Cold (1-2 pairs)
7f9c0f508e80,1,Cold (1-2 pairs)
7f9c0f508ec0,1,Cold (1-2 pairs)
7f9c0f524600,2,Cold (1-2 pairs)
7f9c0f524680,1,Cold (1-2 pairs)
7f9c0f5246c0,2,Cold (1-2 pairs)
7f9c0f525700,4,Warm (3-10 pairs)
7f9c0f525780,1,Cold (1-2 pairs)
7f9c0f560500,4,Warm (3-10 pairs)
7f9c0f560540,1,Cold (1-2 pairs)
7f9c0f56f240,1,Cold (1-2 pairs)
7f9c0f56f740,1,Cold (1-2 pairs)
7f9c0f56f800,1,Cold (1-2 pairs)
7f9c0f56f840,1,Cold (1-2 pairs)
7f9c0f574440,6,Warm (3-10 pairs)
7f9c0f574500,1,Cold (1-2 pairs)
7f9c0f574580,2,Cold (1-2 pairs)
7f9c0f574600,1,Cold (1-2 pairs)
7f9c0f575280,1,Cold (1-2 pairs)
7f9c0f5752c0,3,Warm (3-10 pairs)
7f9c0f575300,2,Cold (1-2 pairs)
7f9c0f577600,2,Cold (1-2 pairs)
7f9c0f577640,1,Cold (1-2 pairs)
7f9c0f577740,4,Warm (3-10 pairs)
7f9c0f578280,4,Warm (3-10 pairs)
7f9c0f578600,1,Cold (1-2 pairs)
7f9c0f578680,1,Cold (1-2 pairs)
7f9c0f578c00,4,Warm (3-10 pairs)
7f9c0f578dc0,3,Warm (3-10 pairs)
7f9c0f578f40,3,Warm (3-10 pairs)
7f9c0f578fc0,3,Warm (3-10 pairs)
7f9c0f579000,2,Cold (1-2 pairs)
7f9c0f579080,8,Warm (3-10 pairs)
7f9c0f5790c0,2,Cold (1-2 pairs)
7f9c0f579100,4,Warm (3-10 pairs)
7f9c0f57a3c0,144,Hot (11+ pairs)
7f9c0f57a640,1,Cold (1-2 pairs)
7f9c0f57aa40,1,Cold (1-2 pairs)
7f9c0f57ac00,4,Warm (3-10 pairs)
7f9c0f57ac40,8,Warm (3-10 pairs)
7f9c0f57ac80,13,Hot (11+ pairs)
7f9c0f57ad00,2,Cold (1-2 pairs)
7f9c0f57ad40,2,Cold (1-2 pairs)
7f9c0f57ad80,3,Warm (3-10 pairs)
7f9c0f57adc0,4,Warm (3-10 pairs)
7f9c0f57ae00,7,Warm (3-10 pairs)
7f9c0f57ae40,1,Cold (1-2 pairs)
