pc1,pc2,cacheline,op_num1,op_num2,distance
7f74c569837b,7f74c59cb37d,7f725416ea00,819196,821236,2039
7f74c569837b,7f74c59cb37e,7f725416ea00,819196,821238,2041
7f74c569837b,7f74c59cb622,7f725416ea00,819196,821242,2045
7f74c569837b,7f74c59cb624,7f725416ea00,819196,821244,2047
7f74c59cb626,7f74cf6a6995,7f725416ea40,821246,821550,303
7f74c6e39738,7f74cf6a6997,7f725416ea40,344535,821552,477016
7f74c59cb679,7f74c54dfd02,7f71f40014c0,688070,821556,133485
7f74c54dfd0a,7f74c54df942,7f71f4001000,821557,821624,66
7f74cfb61060,7f74c54df945,7f71f4002140,81935,821625,739689
7f74cf6a4c44,7f74c54df94c,7f7254170700,815892,821626,5733
7f74c68e39f5,7f74cfb6101a,7f725416e9c0,731447,821738,90290
7f74c68e39f5,7f74cfb6101b,7f725416e9c0,731447,821740,90292
7f74cfb61060,7f74c54df98e,7f71f4002140,81935,821744,739808
7f74c68e39f5,7f74c6e1c1ec,7f725416e9c0,731447,821785,90337
7f74cfb61060,7f74cfb6283b,7f71f4002140,81935,821842,739906
7f74c68e39f5,7f74cfb627e6,7f725416e9c0,731447,821862,90414
7f74c54dfaca,7f74c54df9aa,7f71f4014700,818154,821865,3710
7f74c54eb45d,7f74c54df9b2,7f71f4013ec0,685451,821866,136414
7f74c5698304,7f74c54df9bb,7f71f4014740,818970,821869,2898
7f74c68e1270,7f74c68e1270,7f71f4015ec0,818744,822537,3792
7f74c54dfa98,7f74c54dfa98,7f71f4001000,821950,822604,653
7f74c54dfaca,7f74c54dfaca,7f71f4014700,818154,822610,4455
7f74c68e39f5,7f74c68e126c,7f725416e9c0,731447,822620,91172
7f74c68e39f5,7f74c68e126d,7f725416e9c0,731447,822622,91174
7f74c54eb45d,7f74c5696345,7f71f4013ec0,685451,822680,137228
7f74c56a1b32,7f74c5696348,7f72340c61c0,571881,822681,250799
7f74c56a1f2c,7f74c569634f,7f72340c6340,572735,822682,249946
7f74c56a1b8f,7f74c56963a7,7f71f4016180,562193,822727,260533
7f74c56963a3,7f74c56963a3,7f71f4013f40,822726,822859,132
7f74c56963ab,7f74c56963ab,7f71f4016840,822728,822861,132
7f74c5696370,7f74c5696370,7f71f4016740,822840,822864,23
7f74c5696376,7f74c5696376,7f74c80d6880,822842,822866,23
7f74c54eb048,7f74c57d58dd,7f725416e980,684811,823263,138451
7f74c54eb048,7f74c57d58de,7f725416e980,684811,823265,138453
7f74c569637c,7f74c569637c,7f71f4016800,823268,823346,77
7f74c569639f,7f74c569639f,7f72340d1240,822725,823367,641
7f74c5347c44,7f74c5347c44,7f74c820d640,823405,823477,71
7f74c54eb048,7f74c5696414,7f725416e980,684811,823518,138706
7f74c54eb048,7f74c5696415,7f725416e980,684811,823520,138708
7f74c54eb048,7f74c5696417,7f725416e980,684811,823522,138710
7f74c54eb048,7f74c5696419,7f725416e980,684811,823524,138712
7f74c54eb048,7f74c569641b,7f725416e980,684811,823526,138714
7f74c68e39f5,7f74c569641d,7f725416e9c0,731447,823528,92080
7f74c68e39f5,7f74c569641e,7f725416e9c0,731447,823530,92082
7f74c54eb45d,7f74c54dfa17,7f71f4013ec0,685451,823533,138081
7f74c580a254,7f74c5812ab1,7f71f4014880,789640,823580,33939
7f74c54d56dc,7f74c54d56dd,7f725416e980,823677,823679,1
7f74c54eb45d,7f74c5812ac6,7f71f4013ec0,685451,823686,138234
7f74c5812aba,7f74c5812adf,7f71f4014880,823684,823690,5
7f74c68ea870,7f74c5812ae2,7f74c81f3f40,635013,823691,188677
7f74c68c036b,7f74c68e12d8,7f71f4015ec0,711710,824410,112699
7f74c68c00e3,7f74c68e12e0,7f71f4016f40,725766,824411,98644
7f74c54eb048,7f74c68e126c,7f725416e980,684811,824455,139643
7f74c54eb048,7f74c68e126d,7f725416e980,684811,824457,139645
7f74c68ea43b,7f74c5812b7c,7f71f4013ec0,625921,824461,198539
7f74c5812b77,7f74c5812b80,7f71f4014880,824460,824462,1
7f74c68e81f9,7f74c68e117e,7f727b924200,692361,824998,132636
7f74c68e1270,7f74c68e1320,7f71f4015ec0,818744,825112,6367
7f74c68c00e3,7f74c68e1328,7f71f4016f40,725766,825113,99346
7f74c54eaccc,7f74c68e126d,7f725416e980,682396,825159,142762
7f74c68c012b,7f74c5812afe,7f71f4014880,709927,825203,115275
7f74c68c012b,7f74c5812b77,7f71f4014880,709927,825225,115297
7f74c68ea870,7f74c5812b83,7f74c81f3f40,635013,825228,190214
7f74c5812ae9,7f74c5812b8a,7f74c820ffc0,823692,825229,1536
7f74cf6a4c44,7f74c68b6798,7f7254170700,815892,825338,9445
7f74c54eb048,7f74c5812baf,7f725416e980,684811,825378,140566
7f74c59cb815,7f74c5812bb1,7f725416e9c0,688489,825380,136890
7f74c68e1270,7f74c68db0de,7f71f4015ec0,818744,825485,6740
7f74c6a7fcc3,7f74c6a4bd34,7f71f4016f80,780532,825499,44966
7f74c56d4f1c,7f74c6a4bde0,7f725416e980,701745,825555,123809
7f74c56d4f1c,7f74c68b8b53,7f725416e980,701745,825596,123850
7f74c56d4f1c,7f74c54d56dc,7f725416e980,701745,825668,123922
7f74c56d4f1c,7f74c54d56de,7f725416e980,701745,825672,123926
7f74c5813687,7f74c5812aba,7f71f4014880,724818,825675,100856
7f74c5812ae9,7f74c5812ae9,7f74c820ffc0,823692,825683,1990
7f74c56d4f1c,7f74c5812a98,7f725416e980,701745,825724,123978
7f74c68c0263,7f74c68db116,7f71f4015ec0,712291,825727,113435
7f74c68e6790,7f74c68db12b,7f71f4016f40,693945,825730,131784
7f74c68e6790,7f74c68db136,7f71f4016f40,693945,825732,131786
7f74c68b0242,7f74c68db13a,7f7276d29c00,712464,825733,113268
7f74c56d4f1c,7f74c5809d56,7f725416e980,701745,825864,124118
7f74c68e9b01,7f74c68b689e,7f71f4002980,578548,825965,247416
7f74c56d4f1c,7f74c68b68a1,7f725416e980,701745,825966,124220
7f74c68db180,7f74c68db180,7f71f4013000,825969,826176,206
7f74c68db162,7f74c68db165,7f725416e980,826179,826182,2
7f74c68e39f5,7f74c68db167,7f725416e9c0,731447,826184,94736
7f74c68e39f5,7f74c68db168,7f725416e9c0,731447,826186,94738
7f74c54ea36f,7f74c54dfa21,7f71f4013ec0,678331,826189,147857
7f74c68e39f5,7f74c6e1c639,7f725416e9c0,731447,826361,94913
7f74c57e2551,7f74c54df30e,7f7254170700,799466,826419,26952
7f74c564b1f4,7f74c54df31d,7f71f4003500,737324,826422,89097
7f74c54e8640,7f74c54df323,7f74c85aab00,445447,826423,380975
7f74c54e8664,7f74c54df341,7f727b923600,445458,826433,380974
7f74cfd3d6cf,7f74cfb6101b,7f725416e8c0,180032,826521,646488
7f74c569c060,7f74c54df355,7f71f4013ec0,679468,826525,147056
7f74c54df989,7f74c54df359,7f71f4013f00,821743,826526,4782
7f74c54df989,7f74c54df38c,7f71f4013f00,821743,826535,4791
7f74c54d6cf8,7f74c54df396,7f71f4014700,686246,826539,140292
7f74c54df468,7f74c54df477,7f71f4014740,826646,826649,2
7f74c54df4c8,7f74c54df517,7f74c862dd40,826852,826941,88
7f74c54df4ad,7f74c54df4ad,7f71f4010c80,826742,827094,351
7f74c54df51a,7f74c54df51a,7f74c85aab00,826942,827114,171
7f74c54df427,7f74c54df427,7f74c862dd00,827054,827120,65
7f74c54df4c8,7f74c54df4c8,7f74c862dd40,827099,827165,65
7f74c59db476,7f74c6e1c1ec,7f725416e8c0,443146,827175,384028
7f74c54df486,7f74c54df486,7f74c85ab700,826652,827202,549
7f74c59db476,7f74cfb627e6,7f725416e8c0,443146,827253,384106
7f74c56d4f1c,7f74c54df43e,7f725416e980,701745,827256,125510
7f74cf6a4c44,7f74c54df442,7f7254170700,815892,827257,11364
7f74c56d4f1c,7f74c54df458,7f725416e980,701745,827261,125515
7f74c56d4f1c,7f74c54df459,7f725416e980,701745,827263,125517
7f74c56d4f1c,7f74c54df45b,7f725416e980,701745,827265,125519
7f74c56d4f1c,7f74c54df45d,7f725416e980,701745,827267,125521
7f74c56d4f1c,7f74c54df45f,7f725416e980,701745,827269,125523
7f74c68e39f5,7f74c54df461,7f725416e9c0,731447,827271,95823
7f74c68e39f5,7f74c54df462,7f725416e9c0,731447,827273,95825
7f74c569837b,7f74c54df9db,7f725416ea00,819196,827276,8079
7f74cf6a4c44,7f74c54df9df,7f7254170700,815892,827277,11384
7f74c569837b,7f74c54df9f2,7f725416ea00,819196,827281,8084
7f74c569837b,7f74c54df9f3,7f725416ea00,819196,827283,8086
7f74c569837b,7f74c54df9f5,7f725416ea00,819196,827285,8088
7f74c569837b,7f74c54df9f7,7f725416ea00,819196,827287,8090
7f74c569837b,7f74c54df9f9,7f725416ea00,819196,827289,8092
7f74c5815297,7f74c54df9fb,7f725416ea40,686704,827291,140586
7f74c5815297,7f74c54df9fc,7f725416ea40,686704,827293,140588
7f74c5815297,7f74c54dfd37,7f725416ea40,686704,827300,140595
7f74c5815297,7f74c54dfd38,7f725416ea40,686704,827302,140597
7f74c5815297,7f74c54dfd3a,7f725416ea40,686704,827304,140599
7f74c5815297,7f74c54dfd3c,7f725416ea40,686704,827306,140601
7f74c5815297,7f74c54dfd3e,7f725416ea40,686704,827308,140603
7f74c54ea7fc,7f74c54dfd40,7f725416ea80,434538,827310,392771
7f74c54ea7fc,7f74c54dfd41,7f725416ea80,434538,827312,392773
7f74c54f80e9,7f74c54f80f2,7f71f4011280,818060,827315,9254
7f74cf6a4c44,7f74c55aa03c,7f7254170700,815892,827407,11514
7f74cf6a4c44,7f74c55a9b8c,7f7254170700,815892,827443,11550
7f74c55a9b9b,7f74c55a9bd8,7f74c85afb00,827446,827714,267
7f74c54d56de,7f74cfb6101a,7f725416e980,823681,827813,4131
7f74c55a9c2e,7f74c55a9b9b,7f74c85afb00,827910,828281,370
7f74c55a9bf9,7f74c55a9bf9,7f74c85afc00,827722,828293,570
7f74c55a9c02,7f74c55a9c02,7f727b923b40,827725,828296,570
7f74c59cb9eb,7f74c55aa015,7f725416e980,697317,828436,131118
7f74c55a9c7d,7f74c55a9c7d,7f727e629600,828476,828784,307
7f74c55a9c86,7f74c55a9c86,7f725416e9c0,828478,828786,307
7f74c55a9ca4,7f74c55a9ca4,7f727cfe3c80,828486,828794,307
7f74c55a9ca7,7f74c55a9ca7,7f727b9be740,828487,828795,307
7f74c55a9ca0,7f74c55a9ca0,7f727cfe3d00,828793,828907,113
7f74c55aa4ce,7f74c55a9cc2,7f74c85afc00,84907,829084,744176
7f74c54eb249,7f74c55a9ea8,7f725416e940,440780,829299,388518
7f74c55a9ebc,7f74c55a9ebc,7f74c7831140,829306,829413,106
7f74c55a9eb1,7f74c55a9eb1,7f727b9be580,829429,829449,19
7f74c55a9ebc,7f74c55a9ebc,7f74c78a9780,829432,829452,19
7f74c55a9ebc,7f74c55a9ebc,7f74c7831140,829974,829975,0
7f74c55a9ebc,7f74c55a9ebc,7f74c7831140,829994,830014,19
7f74c55a9ebc,7f74c55a9ebc,7f74c7831140,830187,830188,0
7f74c68e39f5,7f74c55aa008,7f725416e9c0,731447,830389,98941
7f74c68e39f5,7f74c55a9cec,7f725416e9c0,731447,830429,98981
7f74c59c9bb6,7f74c55a9cf0,7f725416ea40,707623,830430,122806
7f74c68e39f5,7f74c55a9d1d,7f725416e9c0,731447,830439,98991
7f74c68e39f5,7f74c55a9d23,7f725416e9c0,731447,830442,98994
7f74c54d56de,7f74c55a9d2a,7f725416e980,823681,830443,6761
7f74c55b9972,7f74c5803638,7f725416e900,682763,830695,147931
7f74c55b9972,7f74c580363c,7f725416e900,682763,830698,147934
7f74c55b9972,7f74c580363e,7f725416e900,682763,830700,147936
7f74c55b9972,7f74c580363f,7f725416e900,682763,830702,147938
7f74c55a9d42,7f74c55a9d8a,7f725416e9c0,830707,830752,44
7f74c6ffb874,7f74c55a9d60,7f725416e940,701656,830862,129205
7f74c55a9d8d,7f74c55a9d8d,7f74c85afb00,830753,830880,126
7f74c55a9d69,7f74c55a9d69,7f725416e9c0,830865,830886,20
7f74c55a9d73,7f74c55a9d73,7f725416ea40,830868,830889,20
7f74c55a9eb1,7f74c55a9eb1,7f727d2ddb80,830849,831134,284
7f74c580362c,7f74c580362c,7f727b9be740,830987,831181,193
7f74c5803630,7f74c5803630,7f74c9691ac0,830988,831182,193
7f74c59cb815,7f74c55a9d42,7f725416e9c0,688489,831228,142738
7f74c5803650,7f74c5803650,7f727cfe31c0,832019,832022,2
7f74cf6a4c44,7f74c68e6e3b,7f7254170700,815892,832124,16231
7f74c5807b6c,7f74c68b689e,7f71f4002980,820611,832226,11614
7f74c68dcf37,7f74c68b68a1,7f725416e880,695642,832227,136584
7f74c6b15f91,7f74c68e6e69,7f74c866fc40,816294,832236,15941
7f74c68e6912,7f74c68e6e6f,7f72788e6d00,821033,832239,11205
7f74c68dcf37,7f74c68dcdb4,7f725416e880,695642,832481,136838
7f74c68dcf37,7f74c68e712d,7f725416e880,695642,832486,136843
7f74c68e6912,7f74c68e7131,7f72788e6d00,821033,832487,11453
7f74c6b14e68,7f74c68e6ee8,7f72788e6e40,737179,832526,95346
7f74c68e111e,7f74c68e6ef3,7f72788e6d00,642794,832529,189734
7f74c68e111e,7f74c68e6f01,7f72788e6d00,642794,832532,189737
7f74c6b1546d,7f74c68b6e5c,7f72788e6e40,737335,832663,95327
7f74c68e6197,7f74c68b6e65,7f72788e6d00,812875,832666,19790
7f74cf6a4c44,7f74c6969c01,7f7254170700,815892,832764,16871
7f74c68e6145,7f74c6969c10,7f74c8258ec0,816405,832767,16361
7f74c68e6145,7f74c6969c13,7f74c8258ec0,816405,832768,16362
7f74cf6f40cb,7f74c68d111d,7f725416e840,243695,832858,589162
7f74c68db140,7f74c6969c1a,7f72788e6e00,826079,832863,6783
7f74c661e921,7f74c6969c2b,7f71f4013600,539598,832866,293267
7f74c6b145b9,7f74c68c3ca5,7f725416e840,816241,832896,16654
7f74c6b145b9,7f74c68c3ca6,7f725416e840,816241,832898,16656
7f74c6b145b9,7f74c6969c3c,7f725416e840,816241,832903,16661
7f74cf6a4c44,7f74c6969c40,7f7254170700,815892,832905,17012
7f74c6b145b9,7f74c6969c53,7f725416e840,816241,832909,16667
7f74c6b145b9,7f74c6969c54,7f725416e840,816241,832911,16669
7f74c6b145b9,7f74c6969c56,7f725416e840,816241,832913,16671
7f74c6b145b9,7f74c6969c58,7f725416e840,816241,832915,16673
7f74cfb6758c,7f74c6969c5a,7f725416e880,178227,832917,654689
7f74cfb6758c,7f74c6969c5b,7f725416e880,178227,832919,654691
7f74c68b6e7f,7f74c68b6ec0,7f72788e6f00,832922,833029,106
7f74c68b6eca,7f74c68b6ed4,7f72788e6f40,833032,833035,2
7f74c68b6ea0,7f74c68b6ea1,7f725416e880,833267,833269,1
7f74c68b6e93,7f74c68b6e93,7f72788e6e40,833264,833293,28
7f74c68b6ea0,7f74c68b6b71,7f725416e880,833296,833408,111
7f74c68b6ea0,7f74c68b6b72,7f725416e880,833296,833410,113
7f74c68e10de,7f74c68e7038,7f74c866fc40,683627,833413,149785
7f74c68b6ea0,7f74c68e703e,7f725416e880,833296,833416,119
7f74c68e6912,7f74c68e7042,7f72788e6d00,821033,833417,12383
7f74c68e7065,7f74c68e706f,7f74c8258ec0,833426,833428,1
7f74c68b6ea0,7f74c68d111d,7f725416e880,833296,833542,245
7f74c68b6ea0,7f74c68d111e,7f725416e880,833296,833544,247
7f74c68e6912,7f74c68e7077,7f72788e6d00,821033,833547,12513
7f74c68e6912,7f74c68e707b,7f72788e6d00,821033,833548,12514
7f74c68e81f9,7f74c68e7084,7f727b924200,692361,833553,141191
7f74c68e6145,7f74c6b10c59,7f74c8258ec0,816405,833700,17294
7f74c68e6145,7f74c6b10c63,7f74c8258ec0,816405,833702,17296
7f74c6a235cb,7f74c6b10c66,7f74c8670fc0,740514,833703,93188
7f74c68b6ea0,7f74c68d111d,7f725416e880,833296,833785,488
7f74c68b6ea0,7f74c68d111e,7f725416e880,833296,833787,490
7f74c6a235cb,7f74c6b10c75,7f74c8670fc0,740514,833790,93275
7f74c6b17939,7f74c6b10c78,7f72743082c0,641223,833791,192567
7f74c68e68e0,7f74c6b10c88,7f72788e6e80,820862,833794,12931
7f74c68e68e0,7f74c6b10c90,7f72788e6e80,820862,833795,12932
7f74c68e68e0,7f74c6b10ca8,7f72788e6e80,820862,833799,12936
7f74c68e6197,7f74c6b10cea,7f72788e6d00,812875,833851,20975
7f74c6a235cb,7f74c6b10cf2,7f74c8670fc0,740514,833854,93339
7f74c6b10cd8,7f74c6b10cd8,7f72743082c0,833848,833966,117
7f74c6b10cff,7f74c6b10cff,7f7274308040,833857,833975,117
7f74c6b145b9,7f74c6a22f57,7f725416e840,816241,834044,17802
7f74c68e6197,7f74c6a231f7,7f72788e6d00,812875,834047,21171
7f74c6a22f14,7f74c6a23114,7f72743175c0,739284,834091,94806
7f74c6a22f14,7f74c6a2312d,7f72743175c0,739284,834097,94812
7f74c6a22f14,7f74c6a23137,7f72743175c0,739284,834101,94816
7f74c6b145b9,7f74c6a23143,7f725416e840,816241,834104,17862
7f74c6b145b9,7f74c6a23209,7f725416e840,816241,834108,17866
7f74c6b145b9,7f74c6a2320a,7f725416e840,816241,834110,17868
7f74c68b6ea0,7f74c6a2320c,7f725416e880,833296,834112,815
7f74c68b6ea0,7f74c6a2320d,7f725416e880,833296,834114,817
7f74c6a235cb,7f74c6b10d08,7f74c8670fc0,740514,834117,93602
7f74c6a23347,7f74c6b10d0b,7f7274308200,738826,834118,95291
7f74c6a235da,7f74c6b10d17,7f727b926580,740518,834121,93602
7f74c6a23347,7f74c6b10d2a,7f7274308200,738826,834209,95382
7f74c68b6ea0,7f74c6b10d35,7f725416e880,833296,834212,915
7f74c68b6ea0,7f74c6b10d39,7f725416e880,833296,834289,992
7f74c68b6ea0,7f74c6b10d3b,7f725416e880,833296,834291,994
7f74c57e2551,7f74c6b10825,7f7254170700,799466,834360,34893
7f74c68e62ab,7f74c6b10834,7f72788e6e40,816475,834363,17887
7f74c68e68e0,7f74c6b1083d,7f72788e6e80,820862,834366,13503
7f74c6b145b9,7f74c6b10855,7f725416e840,816241,834370,18128
7f74c57e2551,7f74c6b10859,7f7254170700,799466,834371,34904
7f74c6b145b9,7f74c6b1086f,7f725416e840,816241,834375,18133
7f74c6b145b9,7f74c6b10870,7f725416e840,816241,834377,18135
7f74c6b145b9,7f74c6b10872,7f725416e840,816241,834379,18137
7f74c6b145b9,7f74c6b10874,7f725416e840,816241,834381,18139
7f74c68b6ea0,7f74c6b10876,7f725416e880,833296,834383,1086
7f74c68b6ea0,7f74c6b10877,7f725416e880,833296,834385,1088
7f74c68b6ea0,7f74c6b0fb00,7f725416e880,833296,834439,1142
7f74cf6a4c44,7f74c6b0fb03,7f7254170700,815892,834440,18547
7f74c68db140,7f74c6b0fb12,7f72788e6e00,826079,834443,8363
7f74c661e921,7f74c6b0fb29,7f71f4013600,539598,834447,294848
7f74c661e921,7f74c6b0fb2c,7f71f4013600,539598,834448,294849
7f74c6606f2c,7f74c6b0fb30,7f71f4013580,479570,834449,354878
7f74c6b26e62,7f74c6b2c4c4,7f71f40135c0,640880,834457,193576
7f74cf6f40cb,7f74c6b2c4d5,7f725416e840,243695,834477,590781
7f74c6b26e62,7f74c6b2c7da,7f71f40135c0,640880,834541,193660
7f74cf6a4c44,7f74c6b2c534,7f7254170700,815892,834569,18676
7f74c6b0fb4b,7f74c6b2c54d,7f71f4013580,834484,834573,88
7f74c6a7ce6b,7f74c6b2c552,7f725416e7c0,732862,834576,101713
7f74cf6a4c44,7f74c6b2c556,7f7254170700,815892,834577,18684
7f74c6a7ce6b,7f74c6b2c56c,7f725416e7c0,732862,834581,101718
7f74c6a7ce6b,7f74c6b2c56d,7f725416e7c0,732862,834583,101720
7f74c6a7ce6b,7f74c6b2c56f,7f725416e7c0,732862,834585,101722
7f74c6b2c571,7f74c6b2c573,7f725416e800,834587,834589,1
7f74c6b2c575,7f74c6b2c576,7f725416e800,834591,834593,1
7f74c6b0fb4b,7f74c6b2c7e3,7f71f4013580,834484,834596,111
7f74c6b0fb4b,7f74c6b2c7f1,7f71f4013580,834484,834599,114
7f74c6b0fb4b,7f74c6b2c7f5,7f71f4013580,834484,834600,115
7f74c6b26e62,7f74c6b2c83f,7f71f40135c0,640880,834853,193972
7f74c6b26e62,7f74c6b2c844,7f71f40135c0,640880,834854,193973
7f74c6b26e62,7f74c6b2c848,7f71f40135c0,640880,834855,193974
7f74c6b2c831,7f74c6b2c888,7f71f4013580,834850,834878,27
7f74c6b0fb4b,7f74c6b2c831,7f71f4013580,834484,834911,426
7f74c6b0fb4b,7f74c6b2c891,7f71f4013580,834484,834961,476
7f74c6b2c894,7f74c6b2c898,7f71f4013540,834962,834963,0
7f74c6fcc3a8,7f74c6e20ca5,7f725416e800,290741,835172,544430
7f74c6fcc3a8,7f74c6b2c8aa,7f725416e800,290741,835180,544438
7f74c6fcc3a8,7f74c6b2c8ab,7f725416e800,290741,835182,544440
7f74c6fcc3a8,7f74c6b2c8b0,7f725416e800,290741,835185,544443
7f74cf6f40cb,7f74c6b2c8b2,7f725416e840,243695,835187,591491
7f74c68b6ea0,7f74c6b0fb5c,7f725416e880,833296,835405,2108
7f74c6b14e36,7f74c6b0fb6b,7f72788e6f80,736894,835488,98593
7f74c6b145b9,7f74c6a52100,7f725416e840,816241,835551,19309
7f74c68b6ea0,7f74c6b0fbab,7f725416e880,833296,835560,2263
7f74c68e7098,7f74c6b0fbbe,7f72788e6cc0,833639,835563,1923
7f74c68e6145,7f74c6b0fbd0,7f74c8258ec0,816405,835567,19161
7f74c68e6145,7f74c6b0fbda,7f74c8258ec0,816405,835569,19163
7f74c6b145b9,7f74c68d111d,7f725416e840,816241,835683,19441
7f74c6b145b9,7f74c68d111e,7f725416e840,816241,835685,19443
7f74c6b172c6,7f74c6b0fbe2,7f7274005dc0,638925,835688,196762
7f74c6b172c6,7f74c6b0fbe6,7f7274005dc0,638925,835689,196763
7f74c6b145b9,7f74c6b0fbf0,7f725416e840,816241,835692,19450
7f74c6b172c6,7f74c6b0fc00,7f7274005dc0,638925,835696,196770
7f74c6b0f097,7f74c6b0fc57,7f7274013540,638908,835805,196896
7f74c6b0fc5f,7f74c6b0fc7b,7f7274005e00,836134,836143,8
7f74cf6f40cb,7f74c6b0fc8b,7f725416e840,243695,836147,592451
7f74c57e2551,7f74c6b0fc8f,7f7254170700,799466,836148,36681
7f74cf6f40cb,7f74c6b0fc9e,7f725416e840,243695,836152,592456
7f74cf6f40cb,7f74c6b0fc9f,7f725416e840,243695,836154,592458
7f74cf6f40cb,7f74c6b0fca1,7f725416e840,243695,836156,592460
7f74c68dcf37,7f74c6b0fca3,7f725416e880,695642,836158,140515
7f74c68dcf37,7f74c6b0fca4,7f725416e880,695642,836160,140517
7f74c68dcf37,7f74c6b10aae,7f725416e880,695642,836163,140520
7f74c68dcf37,7f74c6b10aaf,7f725416e880,695642,836165,140522
7f74c68dcf37,7f74c68b67d4,7f725416e880,695642,836289,140646
7f74c68e3a15,7f74c68e6f64,7f71f4013040,733839,836297,102457
7f74c6b13f73,7f74c68e7065,7f74c8258ec0,815749,836379,20629
7f74cf6a4c44,7f74c69bfb5f,7f7254170700,815892,836465,20572
7f74c68e6145,7f74c69bfb87,7f74c8258ec0,816405,836473,20067
7f74c68e6145,7f74c69bfb8b,7f74c8258ec0,816405,836474,20068
7f74c6c1f81c,7f74cf6a4c4d,7f725416e740,731578,836536,104957
7f74cfcefc3c,7f74c68d111d,7f725416e780,207915,836715,628799
7f74cfcefc3c,7f74c68d111e,7f725416e780,207915,836717,628801
7f74c69bfb6e,7f74c69bfbba,7f74c8657000,836468,836724,255
7f74c68ea9cb,7f74c69bfbfc,7f74c8258ec0,625729,836818,211088
7f74c68ea9cb,7f74c69bfc18,7f74c8258ec0,625729,836822,211092
7f74c6b9b2e9,7f74c69bfc5b,7f74c820f940,746325,837286,90960
7f74cfb60721,7f74cf6a4c44,7f7254170700,53955,837335,783379
7f74c573ce89,7f74c69bfc8e,7f725416e7c0,291887,837340,545452
7f74c573ce89,7f74c69bfc95,7f725416e7c0,291887,837341,545453
7f74c573ce89,7f74c69bfe63,7f725416e7c0,291887,837497,545609
7f74c69bfc2f,7f74c69bfe83,7f727438b740,836827,837504,676
7f74c69bfe71,7f74c69bfe9a,7f7275d71700,837500,837509,8
7f74cfdaca49,7f74c69bfeaa,7f725416e840,244210,837512,593301
7f74c69bfec5,7f74c69bfec7,7f725416e880,837599,837601,1
7f74c69bfec9,7f74c69bfecb,7f725416e880,837603,837605,1
7f74c69bfecd,7f74c69bfece,7f725416e880,837607,837609,1
7f74c68e6fac,7f74c68e6fba,7f71f4013040,837612,837728,115
7f74cfb6758c,7f74c68c3f78,7f725416e880,178227,837861,659633
7f74c68e6fd5,7f74c68e6fde,7f71f4013000,837864,837867,2
7f74c68e6fe1,7f74c68e6fe5,7f71f4013000,837868,837869,0
7f74cfd7ca39,7f74c6e20ca5,7f725416e880,179367,838042,658674
7f74cfd7ca39,7f74cf6a6997,7f725416e880,179367,838194,658826
7f74cfd7ca39,7f74c68b67d4,7f725416e880,179367,838278,658910
7f74cfd7ca39,7f74c68b67d5,7f725416e880,179367,838280,658912
7f74c59db476,7f74c68e700a,7f725416e8c0,443146,838284,395137
7f74c69bfeae,7f74c68e700e,7f7254170700,837593,838285,691
7f74c59db476,7f74c68e7023,7f725416e8c0,443146,838290,395143
7f74c59db476,7f74c68e7024,7f725416e8c0,443146,838292,395145
7f74c59db476,7f74c68e7026,7f725416e8c0,443146,838294,395147
7f74c6e1c1ec,7f74c68e7028,7f725416e900,829130,838296,9165
7f74c6e1c1ec,7f74c68e702a,7f725416e900,829130,838298,9167
7f74c6e1c1ec,7f74c68e702c,7f725416e900,829130,838300,9169
7f74c6e1c1ec,7f74c68e702d,7f725416e900,829130,838302,9171
7f74c54eefee,7f74c564b138,7f71f4002940,425743,838364,412620
7f74c5807341,7f74c564b13e,7f727cfe3180,547578,838365,290786
7f74c564b0d1,7f74c564b171,7f725416e8c0,838666,838670,3
7f74c564b174,7f74c564b176,7f725416e900,838674,838676,1
7f74c564b178,7f74c564b179,7f725416e900,838678,838680,1
7f74c580366e,7f74c5803672,7f725416e900,838683,838686,2
7f74c5803674,7f74c5803675,7f725416e900,838688,838690,1
7f74c54ef6f6,7f74c55a9d60,7f725416e980,427620,838702,411081
7f74c6e1c1ec,7f74c5803638,7f725416e900,829130,838755,9624
7f74c564b0b4,7f74c564b0b4,7f71f4002940,838809,838884,74
7f74c55a9e18,7f74c55a9e18,7f725416e9c0,839000,839005,4
7f74c55a9e18,7f74c55a9e1d,7f725416e9c0,839000,839008,7
7f74c59c9bb6,7f74c55a9e21,7f725416ea40,707623,839009,131385
7f74c569837b,7f74c55a9bad,7f725416ea00,819196,839051,19854
7f74c57e2551,7f74c55a9bb1,7f7254170700,799466,839052,39585
7f74c55a9e18,7f74c55a9bc0,7f725416e9c0,839000,839055,54
7f74c569837b,7f74c55a9bc8,7f725416ea00,819196,839057,19860
7f74c569837b,7f74c55a9bc9,7f725416ea00,819196,839059,19862
7f74c569837b,7f74c55a9bcb,7f725416ea00,819196,839061,19864
7f74c59c9bb6,7f74c55a9bcd,7f725416ea40,707623,839063,131439
7f74c59c9bb6,7f74c55a9bcf,7f725416ea40,707623,839065,131441
7f74c59c9bb6,7f74c55a9bd1,7f725416ea40,707623,839067,131443
7f74c59c9bb6,7f74c55a9bd2,7f725416ea40,707623,839069,131445
7f74c59c9bb6,7f74c55aa060,7f725416ea40,707623,839072,131448
7f74c57e2551,7f74c55aa064,7f7254170700,799466,839073,39606
