Scarab gitrev: ca2a290
Scarab started at Mon Mar 31 01:37:05 2025

Initialized Ramulator. 
Op1 PC: 7ffff7da9ea9	 Op2 PC: 7ffff7da9ea9	 Op1 Cacheblock: 7ffff7dd5e80	 Op2 Cacheblock: 7ffff7dd5e80	 Op1 base reg: 4	Op2 base reg: 4	Op1 micro-op id: 122	Op2 micro-op id: 129	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f76e34	 Op2 PC: 7ffda9f76e3c	 Op1 Cacheblock: 7ffda7511100	 Op2 Cacheblock: 7ffda7511100	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 13045824	Op2 micro-op id: 13045826	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9ed44a3	 Op2 PC: 7ffda9f76e59	 Op1 Cacheblock: 7fffffff8880	 Op2 Cacheblock: 7fffffff8880	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13028094	Op2 micro-op id: 13045833	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa0ac5c4	 Op2 PC: 7ffda9f76e7a	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11993784	Op2 micro-op id: 13045840	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f76eb2	 Op2 PC: 7ffda9f76ec9	 Op1 Cacheblock: 7ffda7511140	 Op2 Cacheblock: 7ffda7511140	 Op1 base reg: 16	Op2 base reg: 16	Op1 micro-op id: 13045843	Op2 micro-op id: 13045849	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f76eb2	 Op2 PC: 7ffda9f76eb2	 Op1 Cacheblock: 7ffda7511140	 Op2 Cacheblock: 7ffda7511140	 Op1 base reg: 16	Op2 base reg: 16	Op1 micro-op id: 13045872	Op2 micro-op id: 13045885	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f06187	 Op2 PC: 7ffda9f76f09	 Op1 Cacheblock: 7fffffff8880	 Op2 Cacheblock: 7fffffff8880	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13027921	Op2 micro-op id: 13045947	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f76f04	 Op2 PC: 7ffda9f76f15	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13045946	Op2 micro-op id: 13045952	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f76f16	 Op2 PC: 7ffda9f76f18	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13045954	Op2 micro-op id: 13045956	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f76f1a	 Op2 PC: 7ffda9f76f1c	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13045958	Op2 micro-op id: 13045960	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f76f1e	 Op2 PC: 7ffda9f76f1f	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13045962	Op2 micro-op id: 13045964	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040cdc	 Op2 PC: 7ffda9f74d3d	 Op1 Cacheblock: 7ffff52da780	 Op2 Cacheblock: 7ffff52da780	 Op1 base reg: 0	Op2 base reg: 0	Op1 micro-op id: 13011443	Op2 micro-op id: 13046027	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffdaa040cdc	 Op2 PC: 7ffda9f74ef8	 Op1 Cacheblock: 7ffff52da780	 Op2 Cacheblock: 7ffff52da780	 Op1 base reg: 0	Op2 base reg: 0	Op1 micro-op id: 13011443	Op2 micro-op id: 13046111	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffda9f74f01	 Op2 PC: 7ffda9f74f0c	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13046112	Op2 micro-op id: 13046116	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa0ac5c4	 Op2 PC: 7ffda9f74f0d	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11993784	Op2 micro-op id: 13046118	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa0ac5c4	 Op2 PC: 7ffda9f74f0f	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11993784	Op2 micro-op id: 13046120	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa0ac5c4	 Op2 PC: 7ffda9f74f11	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11993784	Op2 micro-op id: 13046122	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa0ac5c4	 Op2 PC: 7ffda9f74f13	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11993784	Op2 micro-op id: 13046124	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa0ac5c4	 Op2 PC: 7ffda9f74f15	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11993784	Op2 micro-op id: 13046126	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa03fead	 Op2 PC: 7ffda9f74cb6	 Op1 Cacheblock: 7fffffff8900	 Op2 Cacheblock: 7fffffff8900	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11989379	Op2 micro-op id: 13046131	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa03fead	 Op2 PC: 7ffda9f74cb7	 Op1 Cacheblock: 7fffffff8900	 Op2 Cacheblock: 7fffffff8900	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11989379	Op2 micro-op id: 13046133	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa03fead	 Op2 PC: 7ffda9f74cb9	 Op1 Cacheblock: 7fffffff8900	 Op2 Cacheblock: 7fffffff8900	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11989379	Op2 micro-op id: 13046135	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040826	 Op2 PC: 7ffda9f74cbb	 Op1 Cacheblock: 7fffffff8940	 Op2 Cacheblock: 7fffffff8940	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 12254206	Op2 micro-op id: 13046137	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040826	 Op2 PC: 7ffda9f74cbd	 Op1 Cacheblock: 7fffffff8940	 Op2 Cacheblock: 7fffffff8940	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 12254206	Op2 micro-op id: 13046139	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040826	 Op2 PC: 7ffda9f74cbf	 Op1 Cacheblock: 7fffffff8940	 Op2 Cacheblock: 7fffffff8940	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 12254206	Op2 micro-op id: 13046141	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040826	 Op2 PC: 7ffda9f74cc0	 Op1 Cacheblock: 7fffffff8940	 Op2 Cacheblock: 7fffffff8940	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 12254206	Op2 micro-op id: 13046143	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f75edf	 Op2 PC: 7ffda9f74ffa	 Op1 Cacheblock: 7ffda7511040	 Op2 Cacheblock: 7ffda7511040	 Op1 base reg: 15	Op2 base reg: 15	Op1 micro-op id: 13029518	Op2 micro-op id: 13046149	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f75031	 Op2 PC: 7ffda9f75031	 Op1 Cacheblock: 7ffda7511200	 Op2 Cacheblock: 7ffda7511200	 Op1 base reg: 15	Op2 base reg: 15	Op1 micro-op id: 13046164	Op2 micro-op id: 13046576	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f75021	 Op2 PC: 7ffda9f75063	 Op1 Cacheblock: 7ffda7511200	 Op2 Cacheblock: 7ffda7511200	 Op1 base reg: 15	Op2 base reg: 15	Op1 micro-op id: 13046159	Op2 micro-op id: 13046586	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f75056	 Op2 PC: 7ffda9f750f2	 Op1 Cacheblock: 7ffda7511200	 Op2 Cacheblock: 7ffda7511200	 Op1 base reg: 15	Op2 base reg: 15	Op1 micro-op id: 13046583	Op2 micro-op id: 13046645	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f750fd	 Op2 PC: 7ffda9f75103	 Op1 Cacheblock: 7ffda7511040	 Op2 Cacheblock: 7ffda7511040	 Op1 base reg: 15	Op2 base reg: 15	Op1 micro-op id: 13046647	Op2 micro-op id: 13046649	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f75130	 Op2 PC: 7ffda9f7514b	 Op1 Cacheblock: 7ffda7511040	 Op2 Cacheblock: 7ffda7511040	 Op1 base reg: 2	Op2 base reg: 2	Op1 micro-op id: 13046659	Op2 micro-op id: 13046796	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f7514e	 Op2 PC: 7ffda9e832c0	 Op1 Cacheblock: 7fffffff8bc0	 Op2 Cacheblock: 7fffffff8bc0	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 13046797	Op2 micro-op id: 13047163	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f75156	 Op2 PC: 7ffda9e832c3	 Op1 Cacheblock: 7ffdaf83b700	 Op2 Cacheblock: 7ffdaf83b700	 Op1 base reg: 1	Op2 base reg: 1	Op1 micro-op id: 13046800	Op2 micro-op id: 13047164	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9e8166e	 Op2 PC: 7ffda9e831d9	 Op1 Cacheblock: 7fffffff8bc0	 Op2 Cacheblock: 7fffffff8bc0	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 13045582	Op2 micro-op id: 13047193	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdac637de0	 Op2 PC: 7ffdaa1169c2	 Op1 Cacheblock: 7ffda83a96c0	 Op2 Cacheblock: 7ffda83a96c0	 Op1 base reg: 1	Op2 base reg: 1	Op1 micro-op id: 13026714	Op2 micro-op id: 13047220	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa1169f0	 Op2 PC: 7ffdaa1169fc	 Op1 Cacheblock: 7ffff3f87840	 Op2 Cacheblock: 7ffff3f87840	 Op1 base reg: 2	Op2 base reg: 2	Op1 micro-op id: 13047229	Op2 micro-op id: 13047232	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa116a7b	 Op2 PC: 7ffdaa116a99	 Op1 Cacheblock: 7ffff3f87840	 Op2 Cacheblock: 7ffff3f87840	 Op1 base reg: 2	Op2 base reg: 2	Op1 micro-op id: 13047260	Op2 micro-op id: 13047265	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa116ab1	 Op2 PC: 7ffdaa116abd	 Op1 Cacheblock: 7ffff3f87840	 Op2 Cacheblock: 7ffff3f87840	 Op1 base reg: 2	Op2 base reg: 2	Op1 micro-op id: 13047270	Op2 micro-op id: 13047273	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa116b3b	 Op2 PC: 7ffdaa116b59	 Op1 Cacheblock: 7ffff3f87840	 Op2 Cacheblock: 7ffff3f87840	 Op1 base reg: 2	Op2 base reg: 2	Op1 micro-op id: 13047344	Op2 micro-op id: 13047349	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa116b6e	 Op2 PC: 7ffdaa116b7a	 Op1 Cacheblock: 7ffff3f87840	 Op2 Cacheblock: 7ffff3f87840	 Op1 base reg: 2	Op2 base reg: 2	Op1 micro-op id: 13047353	Op2 micro-op id: 13047356	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa116acf	 Op2 PC: 7ffdaa116b8c	 Op1 Cacheblock: 7ffff3f87840	 Op2 Cacheblock: 7ffff3f87840	 Op1 base reg: 16	Op2 base reg: 16	Op1 micro-op id: 13047278	Op2 micro-op id: 13047380	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040af6	 Op2 PC: 7ffdaa116c0e	 Op1 Cacheblock: 7fffffff8900	 Op2 Cacheblock: 7fffffff8900	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13009557	Op2 micro-op id: 13047429	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040af6	 Op2 PC: 7ffdaa116c0f	 Op1 Cacheblock: 7fffffff8900	 Op2 Cacheblock: 7fffffff8900	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13009557	Op2 micro-op id: 13047431	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040af6	 Op2 PC: 7ffdaa116c11	 Op1 Cacheblock: 7fffffff8900	 Op2 Cacheblock: 7fffffff8900	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13009557	Op2 micro-op id: 13047433	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040af6	 Op2 PC: 7ffdaa116c13	 Op1 Cacheblock: 7fffffff8900	 Op2 Cacheblock: 7fffffff8900	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13009557	Op2 micro-op id: 13047435	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040af6	 Op2 PC: 7ffdaa116c15	 Op1 Cacheblock: 7fffffff8900	 Op2 Cacheblock: 7fffffff8900	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13009557	Op2 micro-op id: 13047437	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040af6	 Op2 PC: 7ffdaa116c16	 Op1 Cacheblock: 7fffffff8900	 Op2 Cacheblock: 7fffffff8900	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13009557	Op2 micro-op id: 13047439	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9e81cfb	 Op2 PC: 7ffda9e831e7	 Op1 Cacheblock: 7fffffff8bc0	 Op2 Cacheblock: 7fffffff8bc0	 Op1 base reg: 15	Op2 base reg: 15	Op1 micro-op id: 13043818	Op2 micro-op id: 13047442	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9e831eb	 Op2 PC: 7ffda9e831ef	 Op1 Cacheblock: 7fffffff8ec0	 Op2 Cacheblock: 7fffffff8ec0	 Op1 base reg: 15	Op2 base reg: 15	Op1 micro-op id: 13047443	Op2 micro-op id: 13047444	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9e3fb18	 Op2 PC: 7ffda9e83205	 Op1 Cacheblock: 7fffffff8940	 Op2 Cacheblock: 7fffffff8940	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13034233	Op2 micro-op id: 13047453	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9e3fb18	 Op2 PC: 7ffda9e83206	 Op1 Cacheblock: 7fffffff8940	 Op2 Cacheblock: 7fffffff8940	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13034233	Op2 micro-op id: 13047455	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9e3fb18	 Op2 PC: 7ffda9e83208	 Op1 Cacheblock: 7fffffff8940	 Op2 Cacheblock: 7fffffff8940	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13034233	Op2 micro-op id: 13047457	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f7517e	 Op2 PC: 7ffda9f75180	 Op1 Cacheblock: 7fffffff8980	 Op2 Cacheblock: 7fffffff8980	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13047551	Op2 micro-op id: 13047553	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f75182	 Op2 PC: 7ffda9f75184	 Op1 Cacheblock: 7fffffff8980	 Op2 Cacheblock: 7fffffff8980	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13047555	Op2 micro-op id: 13047557	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f75186	 Op2 PC: 7ffda9f75187	 Op1 Cacheblock: 7fffffff8980	 Op2 Cacheblock: 7fffffff8980	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 13047559	Op2 micro-op id: 13047561	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa040cdc	 Op2 PC: 7ffda9e81455	 Op1 Cacheblock: 7ffff52da780	 Op2 Cacheblock: 7ffff52da780	 Op1 base reg: 0	Op2 base reg: 0	Op1 micro-op id: 13011443	Op2 micro-op id: 13047740	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 0	Op2 reg-to-reg: 0	Op1 reg-to-mem: 1	Op2 reg-to-mem: 1
Op1 PC: 7ffda9e81693	 Op2 PC: 7ffda9e8146a	 Op1 Cacheblock: 7ffff3f87840	 Op2 Cacheblock: 7ffff3f87840	 Op1 base reg: 7	Op2 base reg: 7	Op1 micro-op id: 13047694	Op2 micro-op id: 13047744	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f76f0e	 Op2 PC: 7ffda9f76e61	 Op1 Cacheblock: 7ffda7511100	 Op2 Cacheblock: 7ffda7511100	 Op1 base reg: 3	Op2 base reg: 3	Op1 micro-op id: 13045948	Op2 micro-op id: 13048040	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa0ac5c4	 Op2 PC: 7ffda9f76f04	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11993784	Op2 micro-op id: 13048060	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffda9f76f0e	 Op2 PC: 7ffda9f76f0e	 Op1 Cacheblock: 7ffda7511100	 Op2 Cacheblock: 7ffda7511100	 Op1 base reg: 3	Op2 base reg: 3	Op1 micro-op id: 13045948	Op2 micro-op id: 13048062	Op1 mem size: 4	Op2 mem size: 4	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa0ac5c4	 Op2 PC: 7ffda9f76f16	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11993784	Op2 micro-op id: 13048068	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa0ac5c4	 Op2 PC: 7ffda9f76f1a	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11993784	Op2 micro-op id: 13048072	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
Op1 PC: 7ffdaa0ac5c4	 Op2 PC: 7ffda9f76f1e	 Op1 Cacheblock: 7fffffff88c0	 Op2 Cacheblock: 7fffffff88c0	 Op1 base reg: 8	Op2 base reg: 8	Op1 micro-op id: 11993784	Op2 micro-op id: 13048076	Op1 mem size: 8	Op2 mem size: 8	Op1 reg-to-reg: 1	Op2 reg-to-reg: 1	Op1 reg-to-mem: 0	Op2 reg-to-mem: 0
