Core, 0
CORE_CUM_STREAM_TRAIN_HITS_10_total_pct,       13.812

CORE_CUM_STREAM_TRAIN_HITS_20_count,           296
CORE_CUM_STREAM_TRAIN_HITS_20_pct,       11.816
CORE_CUM_STREAM_TRAIN_HITS_20_total_count,           296
CORE_CUM_STREAM_TRAIN_HITS_20_total_pct,       11.816

CORE_CUM_STREAM_TRAIN_HITS_30_count,           306
CORE_CUM_STREAM_TRAIN_HITS_30_pct,       12.216
CORE_CUM_STREAM_TRAIN_HITS_30_total_count,           306
CORE_CUM_STREAM_TRAIN_HITS_30_total_pct,       12.216

CORE_CUM_STREAM_TRAIN_HITS_40_count,            46
CORE_CUM_STREAM_TRAIN_HITS_40_pct,        1.836
CORE_CUM_STREAM_TRAIN_HITS_40_total_count,            46
CORE_CUM_STREAM_TRAIN_HITS_40_total_pct,        1.836

CORE_CUM_STREAM_TRAIN_HITS_50_count,           279
CORE_CUM_STREAM_TRAIN_HITS_50_pct,       11.138
CORE_CUM_STREAM_TRAIN_HITS_50_total_count,           279
CORE_CUM_STREAM_TRAIN_HITS_50_total_pct,       11.138

CORE_CUM_STREAM_TRAIN_HITS_60_count,           186
CORE_CUM_STREAM_TRAIN_HITS_60_pct,        7.425
CORE_CUM_STREAM_TRAIN_HITS_60_total_count,           186
CORE_CUM_STREAM_TRAIN_HITS_60_total_pct,        7.425

CORE_CUM_STREAM_TRAIN_HITS_70_count,            72
CORE_CUM_STREAM_TRAIN_HITS_70_pct,        2.874
CORE_CUM_STREAM_TRAIN_HITS_70_total_count,            72
CORE_CUM_STREAM_TRAIN_HITS_70_total_pct,        2.874

CORE_CUM_STREAM_TRAIN_HITS_80_count,            85
CORE_CUM_STREAM_TRAIN_HITS_80_pct,        3.393
CORE_CUM_STREAM_TRAIN_HITS_80_total_count,            85
CORE_CUM_STREAM_TRAIN_HITS_80_total_pct,        3.393

CORE_CUM_STREAM_TRAIN_HITS_90_count,           189
CORE_CUM_STREAM_TRAIN_HITS_90_pct,        7.545
CORE_CUM_STREAM_TRAIN_HITS_90_total_count,           189
CORE_CUM_STREAM_TRAIN_HITS_90_total_pct,        7.545

CORE_CUM_STREAM_TRAIN_HITS_100_P_count,           101
CORE_CUM_STREAM_TRAIN_HITS_100_P_pct,        4.032
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_count,           101
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_pct,        4.032
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_count,          2505
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_pct,      100.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_total_count,          2505
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_total_pct,      100.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_mean,         3.37
CORE_CUM_STREAM_TRAIN_HITS_100_P_stddev,         2.75
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_mean,         3.37
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_stddev,         2.75

CORE_STREAM_TRAIN_CREATE_count,         22181
CORE_STREAM_TRAIN_CREATE_total_count,         22181



