Scarab gitrev: 3e29641
Scarab started at Tue Apr  8 05:34:02 2025

Initialized Ramulator. 
Op1 PC: 7f97fbc4ebc8, Op2 PC: 7f97fbc4d79e, Op1 Cacheline: 7f97fbdc5c80, Op2 Cacheline: 7f97fbdc5c80, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 13
Op1 PC: 7f97fbc4d81a, Op2 PC: 7f97fbc4d7a2, Op1 Cacheline: 7f97fc6c87c0, Op2 Cacheline: 7f97fc6c87c0, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4d808, Op2 PC: 7f97fbc4d80a, Op1 Cacheline: 7fff61638a80, Op2 Cacheline: 7fff61638a80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc4fe0f, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 6
Op1 PC: 7f97fbc4f5fe, Op2 PC: 7f97fbc4fe52, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 3, Op2 Base reg: 6
Op1 PC: 7f97fbc4eea7, Op2 PC: 7f97fbc4d716, Op1 Cacheline: 7f97fbdc53c0, Op2 Cacheline: 7f97fbdc53c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4d726, Op2 PC: 7f97fbc4d726, Op1 Cacheline: 7f97fbdcc4c0, Op2 Cacheline: 7f97fbdcc4c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4d73b, Op2 PC: 7f97fbc4d73b, Op1 Cacheline: 7f97f88db000, Op2 Cacheline: 7f97f88db000, Op1 Mem size: 2, Op2 Mem size: 2, Op1 Base reg: 6, Op2 Base reg: 6
Op1 PC: 7f97fbc4d8c4, Op2 PC: 7f97fbc4d75d, Op1 Cacheline: 7f97f8931b80, Op2 Cacheline: 7f97f8931b80, Op1 Mem size: 1, Op2 Mem size: 0, Op1 Base reg: 15, Op2 Base reg: 15
Op1 PC: 7f97fbc4d76f, Op2 PC: 7f97fbc4d76f, Op1 Cacheline: 7f97fbdc6500, Op2 Cacheline: 7f97fbdc6500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 13, Op2 Base reg: 13
Op1 PC: 7f97fbc4d808, Op2 PC: 7f97fbc4d808, Op1 Cacheline: 7fff61638a80, Op2 Cacheline: 7fff61638a80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4d80a, Op2 PC: 7f97fbc4fe6f, Op1 Cacheline: 7fff61638a80, Op2 Cacheline: 7fff61638a80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4fe70, Op2 PC: 7f97fbc4fe71, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4fe73, Op2 PC: 7f97fbc4fe75, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4fe77, Op2 PC: 7f97fbc4fe79, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4c89e, Op2 PC: 7f97fbc50de2, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 1
Op1 PC: 7f97fbc50d4c, Op2 PC: 7f97fbc50d4d, Op1 Cacheline: 7fff61638b00, Op2 Cacheline: 7fff61638b00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc50d4e, Op2 PC: 7f97fbc50d50, Op1 Cacheline: 7fff61638b00, Op2 Cacheline: 7fff61638b00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc50d52, Op2 PC: 7f97fc6f88ee, Op1 Cacheline: 7fff61638b00, Op2 Cacheline: 7fff61638b00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc6f88ef, Op2 PC: 7f97fc70a6d4, Op1 Cacheline: 7fff61638b00, Op2 Cacheline: 7fff61638b00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc70a6d5, Op2 PC: 7f97fc70a6d6, Op1 Cacheline: 7fff61638b00, Op2 Cacheline: 7fff61638b00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc708c97, Op2 PC: 7f97fc708dc4, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c78f8, Op2 PC: 7f97fc708dc5, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c78f8, Op2 PC: 7f97fc708dc6, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c78f8, Op2 PC: 7f97fc708dc8, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c78f8, Op2 PC: 7f97fc708dca, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc4d81a, Op2 PC: 7f97fc708e8f, Op1 Cacheline: 7f97fc6c87c0, Op2 Cacheline: 7f97fc6c87c0, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc708e9e, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 4, Op1 Base reg: 5, Op2 Base reg: 14
Op1 PC: 7f97fc6ffa1d, Op2 PC: 7f97fc708eb2, Op1 Cacheline: 7f97fc6c8740, Op2 Cacheline: 7f97fc6c8740, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 1, Op2 Base reg: 14
Op1 PC: 7f97fc6ffa1d, Op2 PC: 7f97fc708ebe, Op1 Cacheline: 7f97fc6c8740, Op2 Cacheline: 7f97fc6c8740, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 1, Op2 Base reg: 14
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc708ef6, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 16, Op1 Base reg: 5, Op2 Base reg: 14
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc708f05, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 16, Op1 Base reg: 5, Op2 Base reg: 14
Op1 PC: 7f97fc6ffa1d, Op2 PC: 7f97fc708f11, Op1 Cacheline: 7f97fc6c8740, Op2 Cacheline: 7f97fc6c8740, Op1 Mem size: 8, Op2 Mem size: 16, Op1 Base reg: 1, Op2 Base reg: 14
Op1 PC: 7f97fc6ffa1d, Op2 PC: 7f97fc708f1d, Op1 Cacheline: 7f97fc6c8740, Op2 Cacheline: 7f97fc6c8740, Op1 Mem size: 8, Op2 Mem size: 16, Op1 Base reg: 1, Op2 Base reg: 14
Op1 PC: 7f97fc6ffa1d, Op2 PC: 7f97fc708f29, Op1 Cacheline: 7f97fc6c8740, Op2 Cacheline: 7f97fc6c8740, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 1, Op2 Base reg: 14
Op1 PC: 7f97fc708f45, Op2 PC: 7f97fc708f86, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97fc708f94, Op2 PC: 7f97fc708fae, Op1 Cacheline: 7f97fc7343c0, Op2 Cacheline: 7f97fc7343c0, Op1 Mem size: 8, Op2 Mem size: 1, Op1 Base reg: 3, Op2 Base reg: 3
Op1 PC: 7f97fc708fa7, Op2 PC: 7f97fc708fcb, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 1, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97fc708f8d, Op2 PC: 7f97fc708fd2, Op1 Cacheline: 7f97fc7346c0, Op2 Cacheline: 7f97fc7346c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc708fe9, Op2 PC: 7f97fc708ff0, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97fc6ff819, Op2 PC: 7f97fc701eb7, Op1 Cacheline: 7f97fc7343c0, Op2 Cacheline: 7f97fc7343c0, Op1 Mem size: 1, Op2 Mem size: 16, Op1 Base reg: 2, Op2 Base reg: 4
Op1 PC: 7f97fc6ff819, Op2 PC: 7f97fc701eca, Op1 Cacheline: 7f97fc7343c0, Op2 Cacheline: 7f97fc7343c0, Op1 Mem size: 1, Op2 Mem size: 16, Op1 Base reg: 2, Op2 Base reg: 4
Op1 PC: 7f97fc70b895, Op2 PC: 7f97fc701ede, Op1 Cacheline: 7f97fc734400, Op2 Cacheline: 7f97fc734400, Op1 Mem size: 4, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 4
Op1 PC: 7f97fbc4f080, Op2 PC: 7f97fc701f00, Op1 Cacheline: 7fff61638a40, Op2 Cacheline: 7fff61638a40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc6ffa1d, Op2 PC: 7f97fc708ffc, Op1 Cacheline: 7f97fc6c8740, Op2 Cacheline: 7f97fc6c8740, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 1, Op2 Base reg: 14
Op1 PC: 7f97fc709001, Op2 PC: 7f97fc709008, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 4, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97fc709013, Op2 PC: 7f97fc709021, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 1, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97f88c78df, Op2 PC: 7f97fc709394, Op1 Cacheline: 7f97fc6c87c0, Op2 Cacheline: 7f97fc6c87c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc7093a7, Op2 PC: 7f97fc7093a8, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc7093aa, Op2 PC: 7f97fc7093ac, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc7093ae, Op2 PC: 7f97fc7093b0, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc708dd0, Op2 PC: 7f97fc6ffa1d, Op1 Cacheline: 7f97fc6c8740, Op2 Cacheline: 7f97fc6c8740, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 1
Op1 PC: 7f97f88c78df, Op2 PC: 7f97f88c77c2, Op1 Cacheline: 7f97fc6c87c0, Op2 Cacheline: 7f97fc6c87c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc708e73, Op2 PC: 7f97fc70a781, Op1 Cacheline: 7f97fc733f80, Op2 Cacheline: 7f97fc733f80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc70a788, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc70a796, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97fc70a7a0, Op2 PC: 7f97fc70a7b5, Op1 Cacheline: 7f97f8931680, Op2 Cacheline: 7f97f8931680, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 1, Op2 Base reg: 7
Op1 PC: 7f97fc70a2a2, Op2 PC: 7f97fc70a7bc, Op1 Cacheline: 7f97f8931580, Op2 Cacheline: 7f97f8931580, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 14
Op1 PC: 7f97fc70a2cb, Op2 PC: 7f97fc70a7cd, Op1 Cacheline: 7f97f8931540, Op2 Cacheline: 7f97f8931540, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 2, Op2 Base reg: 14
Op1 PC: 7f97fc70a6d5, Op2 PC: 7f97fc70a7ea, Op1 Cacheline: 7fff61638a80, Op2 Cacheline: 7fff61638a80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc70a7eb, Op2 PC: 7f97fc70a7ec, Op1 Cacheline: 7fff61638a80, Op2 Cacheline: 7fff61638a80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc70a7ee, Op2 PC: 7f97fc70a7f0, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc708e73, Op2 PC: 7f97fc6fa7a0, Op1 Cacheline: 7f97fc733f80, Op2 Cacheline: 7f97fc733f80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc6fa7ab, Op2 PC: 7f97fc6fa7b6, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 3, Op2 Base reg: 3
Op1 PC: 7f97fc70a2cb, Op2 PC: 7f97fc6fa873, Op1 Cacheline: 7f97f8931540, Op2 Cacheline: 7f97f8931540, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 2, Op2 Base reg: 6
Op1 PC: 7f97fc6fa818, Op2 PC: 7f97fc6fa818, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 3, Op2 Base reg: 3
Op1 PC: 7f97fc6fa82a, Op2 PC: 7f97fc6fa82a, Op1 Cacheline: 7f97f8931680, Op2 Cacheline: 7f97f8931680, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 7, Op2 Base reg: 7
Op1 PC: 7f97fc6fa789, Op2 PC: 7f97fc6fa78a, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc6fa78b, Op2 PC: 7f97fc6fa78d, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7fff617846f1, Op2 PC: 7f97fc6fa791, Op1 Cacheline: 7fff61638b00, Op2 Cacheline: 7fff61638b00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc6fa7ab, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 3
** Heartbeat:   7% -- { 7000018 } -- 90.91 KIPS (88.61 KIPS)
** Heartbeat:   8% -- { 8000022 } -- 90.91 KIPS (88.89 KIPS)
** Heartbeat:   9% -- { 9000023 } -- 100.00 KIPS (90.00 KIPS)
** Heartbeat:  10% -- { 10000027 } -- 90.91 KIPS (90.09 KIPS)
** Heartbeat:  11% -- { 11000030 } -- 100.00 KIPS (90.91 KIPS)
** Heartbeat:  12% -- { 12000030 } -- 90.91 KIPS (90.91 KIPS)
** Heartbeat:  13% -- { 13000030 } -- 100.00 KIPS (91.55 KIPS)
** Heartbeat:  14% -- { 14000030 } -- 90.91 KIPS (91.50 KIPS)
Op1 PC: 7f97f88c6584, Op2 PC: 7f97f88c6584, Op1 Cacheline: 7f97f88d8e00, Op2 Cacheline: 7f97f88d8e00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc708e73, Op2 PC: 7f97fc70aa98, Op1 Cacheline: 7f97fc733f80, Op2 Cacheline: 7f97fc733f80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc70aa9f, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 2
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc70aaae, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 2
Op1 PC: 7f97fc70a7c5, Op2 PC: 7f97fc70aabb, Op1 Cacheline: 7f97f8931700, Op2 Cacheline: 7f97f8931700, Op1 Mem size: 8, Op2 Mem size: 4, Op1 Base reg: 2, Op2 Base reg: 5
Op1 PC: 7f97fc70a2cb, Op2 PC: 7f97fc70aac3, Op1 Cacheline: 7f97f8931540, Op2 Cacheline: 7f97f8931540, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 2, Op2 Base reg: 13
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc70aae0, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 2
Op1 PC: 7f97fc70aaef, Op2 PC: 7f97fc70aaef, Op1 Cacheline: 7f97f8931640, Op2 Cacheline: 7f97f8931640, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97fc70a2a2, Op2 PC: 7f97fc70ab01, Op1 Cacheline: 7f97f8931580, Op2 Cacheline: 7f97f8931580, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 13
Op1 PC: 7f97fc6fa78f, Op2 PC: 7f97fc70aad2, Op1 Cacheline: 7fff61638ac0, Op2 Cacheline: 7fff61638ac0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7fff61784869, Op2 PC: 7f97fc70aad4, Op1 Cacheline: 7fff61638b00, Op2 Cacheline: 7fff61638b00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c78d5, Op2 PC: 7f97f88c78d5, Op1 Cacheline: 7fff61638c80, Op2 Cacheline: 7fff61638c80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7fff61784869, Op2 PC: 7f97f88c78da, Op1 Cacheline: 7fff61638b00, Op2 Cacheline: 7fff61638b00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97f88c78df, Op2 PC: 7f97f88c78df, Op1 Cacheline: 7f97fc6c87c0, Op2 Cacheline: 7f97fc6c87c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc7093b1, Op2 PC: 7f97f88c78ee, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc7093b1, Op2 PC: 7f97f88c78f0, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc7093b1, Op2 PC: 7f97f88c78f4, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc7093b1, Op2 PC: 7f97f88c78f8, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc70a249, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 5
Op1 PC: 7f97fc70a2cb, Op2 PC: 7f97fc70a27a, Op1 Cacheline: 7f97f8931540, Op2 Cacheline: 7f97f8931540, Op1 Mem size: 4, Op2 Mem size: 16, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97fc70a2cb, Op2 PC: 7f97fc70a28e, Op1 Cacheline: 7f97f8931540, Op2 Cacheline: 7f97f8931540, Op1 Mem size: 4, Op2 Mem size: 16, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97fc70aaef, Op2 PC: 7f97fc70a2b7, Op1 Cacheline: 7f97f8931640, Op2 Cacheline: 7f97f8931640, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 5, Op2 Base reg: 2
Op1 PC: 7f97fc70a2cb, Op2 PC: 7f97fc70a2cb, Op1 Cacheline: 7f97f8931540, Op2 Cacheline: 7f97f8931540, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 2, Op2 Base reg: 2
Op1 PC: 7f97fbc5045c, Op2 PC: 7f97fc70a320, Op1 Cacheline: 7fff61638b80, Op2 Cacheline: 7fff61638b80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc5045c, Op2 PC: 7f97fc70a323, Op1 Cacheline: 7fff61638b80, Op2 Cacheline: 7fff61638b80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc5045c, Op2 PC: 7f97fc70a327, Op1 Cacheline: 7fff61638b80, Op2 Cacheline: 7fff61638b80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc503f7, Op2 PC: 7f97fbc503f7, Op1 Cacheline: 7f97fbdc4e00, Op2 Cacheline: 7f97fbdc4e00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4f5fe, Op2 PC: 7f97fbc503fe, Op1 Cacheline: 7f97f8931500, Op2 Cacheline: 7f97f8931500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 3, Op2 Base reg: 7
Op1 PC: 7f97fbc4ee47, Op2 PC: 7f97fbc50409, Op1 Cacheline: 7f97fbdc4d80, Op2 Cacheline: 7f97fbdc4d80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4eea7, Op2 PC: 7f97fbc4d716, Op1 Cacheline: 7f97fbdc53c0, Op2 Cacheline: 7f97fbdc53c0, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fbc4d74b, Op2 PC: 7f97fbc4d74b, Op1 Cacheline: 7f97fbdcc500, Op2 Cacheline: 7f97fbdcc500, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7f97fc70a31f, Op2 PC: 7f97fbc4d801, Op1 Cacheline: 7fff61638b40, Op2 Cacheline: 7fff61638b40, Op1 Mem size: 8, Op2 Mem size: 0, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc5045c, Op2 PC: 7f97fbc5045a, Op1 Cacheline: 7fff61638b80, Op2 Cacheline: 7fff61638b80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fbc5045c, Op2 PC: 7f97fbc5045c, Op1 Cacheline: 7fff61638b80, Op2 Cacheline: 7fff61638b80, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7f97fc70a249, Op2 PC: 7f97fc70aaea, Op1 Cacheline: 7f97fc6c8700, Op2 Cacheline: 7f97fc6c8700, Op1 Mem size: 8, Op2 Mem size: 0, Op1 Base reg: 5, Op2 Base reg: 2
Op1 PC: 7f97fbe72b14, Op2 PC: 7f97fbe72b14, Op1 Cacheline: 7f97fbffa400, Op2 Cacheline: 7f97fbffa400, Op1 Mem size: 8, Op2 Mem size: 0, Op1 Base reg: 0, Op2 Base reg: 0
Op1 PC: 7fff61784869, Op2 PC: 7fff617846f1, Op1 Cacheline: 7fff61638b00, Op2 Cacheline: 7fff61638b00, Op1 Mem size: 8, Op2 Mem size: 8, Op1 Base reg: 8, Op2 Base reg: 8
Op1 PC: 7fff617847f4, Op2 PC: 7fff6178481a, Op1 Cacheline: 7fff61780080, Op2 Cacheline: 7fff61780080, Op1 Mem size: 4, Op2 Mem size: 4, Op1 Base reg: 11, Op2 Base reg: 11
